NIST Atomic Spectra Database Lines Data
Y : 624 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 26]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 99000 

Query NIST Bibliographic Databases for 
Y (new window) 
Y Energy Levels  
Y Line Wavelengths and Classification  
Y Transition Probabilities  

------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |    Observed  |      Ritz    |  Rel. |    Aki    | Acc. |   Ei           Ek   | Configurations  |    Terms   |  Ji   Jk  | gi   gk |Type|    TP  |    Line  |
          |   Wavelength |   Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |                 |            |           |         |    |   Ref. |    Ref.  |
          |    Vac (nm)  |    Vac (nm)  |  (?)  |           |      |                     |                 |            |           |         |    |        |          |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Y V       |    40.931    |              |   200 |           |      |                     |                 |            |           |         |    |        |   L1577  |
Y V       |    41.503    |              |   200 |           |      |                     |                 |            |           |         |    |        |   L1577  |
Y V       |    41.818    |              |   100 |           |      |                     |                 |            |           |         |    |        |   L1577  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y V       |    41.859    |              |   150 |           |      |                     |                 |            |           |         |    |        |   L1577  |
Y V       |    41.979    |              |    50 |           |      |                     |                 |            |           |         |    |        |   L1577  |
Y V       |    42.074    |              |   300 |           |      |                     |                 |            |           |         |    |        |   L1577  |
Y IV      |    42.503    |              |   600 |           |      |                     |                 |            |           |         |    |        |   L1483  |
Y V       |    42.787    |              |     1 |           |      |                     |                 |            |           |         |    |        |   L1577  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y V       |    43.075    |              |    50 |           |      |                     |                 |            |           |         |    |        |   L1577  |
Y V       |    43.766    |              |   100 |           |      |                     |                 |            |           |         |    |        |   L1577  |
Y V       |    44.162    |              |     3 |           |      |                     |                 |            |           |         |    |        |   L1577  |
Y V       |    44.296    |              |    30 |           |      |                     |                 |            |           |         |    |        |   L1577  |
Y V       |    45.197    |              |     2 |           |      |                     |                 |            |           |         |    |        |   L1577  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y V       |    45.584    |              |    15 |           |      |                     |                 |            |           |         |    |        |   L1577  |
Y V       |    45.784    |              |    85 |           |      |                     |                 |            |           |         |    |        |   L1577  |
Y IV      |    47.310    |              |   300 |           |      |                     |                 |            |           |         |    |        |   L1483  |
Y V       |    58.498    |              |  4000 |           |      |                     |                 |            |           |         |    |        |   L1577  |
Y V       |    63.097    |              |  2000 |           |      |                     |                 |            |           |         |    |        |   L1577  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |    64.368    |              |     1 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    64.669    |              |     4 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    65.387    |              |     6 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    65.698    |              |    10 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    66.874    |              |    25 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |    67.198    |              |    40 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    69.172    |              |   100 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    69.385    |              |     4 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    69.520    |              |   200 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    72.791    |              |     9 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |    72.847    |              |     4 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    72.883    |              |     2 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    72.973    |              |    20 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    73.049    |              |   600 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    73.270    |              |    15 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |    73.436    |              |   800 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    77.078    |              |    15 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    77.179    |              |    10 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    80.426    |              |    20 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    80.520    |              |  5000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |    80.618    |              |    75 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    80.897    |              |   150 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    80.992    |              |  7000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    85.564    |              |   100 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    85.782    |              |    60 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |    98.423    |              |    25 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    98.796    |              |    15 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    98.921    |              | 15000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    99.637    |              | 25000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |    99.919    |              |    20 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |   100.056    |              |   150 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   100.335    |              |    25 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   100.658    |              |  1000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   100.786    |              |  1200 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   107.752    |              |   120 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |   108.135    |              |   500 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   108.463    |              |   75p |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   108.839    |              |  350p |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   109.525    |              |   250 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   109.587    |              |    25 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |   110.321    |              |   150 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   128.974    |              |  3000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   130.696    |              |  2500 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   131.451    |              |  5000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   131.610    |              |  1500 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |   133.404    |              |  4000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   154.908    |              |     8 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   155.381    |              |   15p |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   163.514    |              |    30 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   164.043    |              |    75 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |   177.980    |              |   200 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   178.605    |              |   600 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   204.259    |              |    10 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   204.273    |              |     5 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   206.124    |              |  1500 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
Y III     |   206.964    |              |  4000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   212.865    |              | 10000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   219.185    |              | 16000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   220.145    |              |  8000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
Y III     |   220.672    |              |  8000 |           |      |                     |                 |            |           |         |    |        |   L2592  |
          |              |              |       |           |      |                     |                 |            |           |         |    |        |          |
