NIST Atomic Spectra Database Lines Data
Br : 516 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 22]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 75000 

Query NIST Bibliographic Databases for 
Br (new window) 
Br Energy Levels  
Br Line Wavelengths and Classification  
Br Transition Probabilities  

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |    Observed  |      Ritz    |   Rel. |    Aki    | Acc. |         Ei           Ek         |    Configurations     |    Terms   |  Ji   Jk  | gi   gk |Type|    TP  |   Line  |
          |   Wavelength |   Wavelength |   Int. |    s^-1   |      |        (eV)         (eV)        |                       |            |           |         |    |   Ref. |   Ref.  |
          |    Vac (nm)  |    Vac (nm)  |   (?)  |           |      |                                 |                       |            |           |         |    |        |         |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Br IV     |    112.8545  |    112.862+  |    200 |           |      |    15.80100    -     26.78647   |    4s.4p3 - 4s2.4p.5p |  3D  - 3D  |   1 - 1   |  3 - 3  |    |        |  L1157  |
Br I      |    113.459   |              |    300 |           |      |                                 |                       |            |           |         |    |        |   L351  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br I      |    113.629   |              |    250 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br V      |    114.356   |              |   1000 |           |      |                                 |                       |            |           |         |    |        |   L930  |
Br I      |    117.723   |              |    250 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    117.890   |              |    400 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    118.928   |              |   1000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br I      |    118.938   |              |    250 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    118.950   |              |   1000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    119.837   |              |    500 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br IV     |    119.8714  |    119.876+  |    100 |           |      |    17.65654    -     27.99923   |    4s.4p3 - 4s2.4p.5p |  3P  - 1D  |   2 - 2   |  5 - 5  |    |        |  L1157  |
Br I      |    120.976   |              |    800 |           |      |                                 |                       |            |           |         |    |        |   L351  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br I      |    121.073   |              |   1000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    121.601   |              |    750 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    122.113   |              |   1000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    122.187   |              |    900 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    122.324   |              |   1000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br I      |    122.441   |              |   1200 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    122.690   |              |   1200 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br IV     |    122.8041  |    122.802+  |    600 |           |      |     0.32509    -     10.4213    |   4s2.4p2 - 4s.4p3    |  3P  - 5S  |   1 - 2   |  3 - 5  |    |        |  L1157  |
Br I      |    122.805   |              |    750 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    123.243   |              |   7500 |           |      |                                 |                       |            |           |         |    |        |   L351  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br I      |    124.390   |              |   1200 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    124.959   |              |    800 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    125.166   |              |   1500 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    125.580   |              |   1000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    125.920   |              |   1500 |           |      |                                 |                       |            |           |         |    |        |   L351  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br I      |    126.166   |              |   1200 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br IV     |    126.3673  |    126.372+  |    800 |           |      |    17.32088    -     27.13196   |    4s.4p3 - 4s2.4p.5p |  3P  - 3P  |   0 - 1   |  1 - 3  |    |        |  L1157  |
Br IV     |    126.5336  |    126.598+  |     50 |           |      |    17.65654    -     27.45007   |    4s.4p3 - 4s2.4p.5p |  3P  - 3P  |   2 - 2   |  5 - 5  |    |        |  L1157  |
Br I      |    126.620   |              |   1200 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br IV     |    126.6290  |    126.630+  |    500 |           |      |    17.84552    -     27.63660   |    4s.4p3 - 4s2.4p.5p |  1D  - 3S  |   2 - 1   |  5 - 3  |    |        |  L1157  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br IV     |    127.4822  |    127.483+  |    900 |           |      |     0.69579    -     10.4213    |   4s2.4p2 - 4s.4p3    |  3P  - 5S  |   2 - 2   |  5 - 5  |    |        |  L1157  |
Br I      |    127.948   |              |   1000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br IV     |    128.3148  |    128.316+  |     20 |           |      |    17.65654    -     27.31892   |    4s.4p3 - 4s2.4p.5p |  3P  - 3D  |   2 - 3   |  5 - 7  |    |        |  L1157  |
Br I      |    128.626   |              |   1000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br IV     |    130.2667  |    130.272+  |    150 |           |      |    17.61463    -     27.13196   |    4s.4p3 - 4s2.4p.5p |  3P  - 3P  |   1 - 1   |  3 - 3  |    |        |  L1157  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br IV     |    130.8546  |    130.848+  |    500 |           |      |    17.65654    -     27.13196   |    4s.4p3 - 4s2.4p.5p |  3P  - 3P  |   2 - 1   |  5 - 3  |    |        |  L1157  |
Br IV     |    130.9903  |    130.984+  |    800 |           |      |    17.32088    -     26.78647   |    4s.4p3 - 4s2.4p.5p |  3P  - 3D  |   0 - 1   |  1 - 3  |    |        |  L1157  |
Br I      |    130.991   |              |   3000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br III    |    131.35    |              |    250 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br I      |    131.674   |              |   3000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br I      |    131.737   |              |   1000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    131.770   |              |   2000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br IV     |    134.4705  |    134.475+  |    300 |           |      |    17.61463    -     26.83447   |    4s.4p3 - 4s2.4p.5p |  3P  - 3D  |   1 - 2   |  3 - 5  |    |        |  L1157  |
Br IV     |    135.1677  |    135.179+  |    200 |           |      |    17.61463    -     26.78647   |    4s.4p3 - 4s2.4p.5p |  3P  - 3D  |   1 - 1   |  3 - 3  |    |        |  L1157  |
Br IV     |    135.7912  |    135.800+  |    120 |           |      |    17.65654    -     26.78647   |    4s.4p3 - 4s2.4p.5p |  3P  - 3D  |   2 - 1   |  5 - 3  |    |        |  L1157  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br IV     |    137.9231  |    137.930+  |     20 |           |      |    17.84552    -     26.83447   |    4s.4p3 - 4s2.4p.5p |  1D  - 3D  |   2 - 2   |  5 - 5  |    |        |  L1157  |
Br I      |    138.460   |              |  12000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br III    |    140.29    |              |    250 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br V      |    142.975   |              |    150 |           |      |                                 |                       |            |           |         |    |        |   L930  |
Br V      |    144.260   |              |    400 |           |      |                                 |                       |            |           |         |    |        |   L930  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br I      |    144.990   |              |   3000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br V      |    147.035   |              |    150 |           |      |                                 |                       |            |           |         |    |        |   L930  |
Br IV     |    147.3561  |    147.355+  |    150 |           |      |     2.00735    -     10.4213    |   4s2.4p2 - 4s.4p3    |  1D  - 5S  |   2 - 2   |  5 - 5  |    |        |  L1157  |
Br I      |    148.845   |              |  50000 | 1.2e+08   |      |                                 |                       |            | 3/2 - 3/2 |  4 - 4  |    |  T8043 |   L351  |
Br IV     |    150.8025  |    150.792+  |    120 |           |      |    19.77705    -     27.99923   | 4s2.4p.4d - 4s2.4p.5p |  3F  - 1D  |   3 - 2   |  7 - 5  |    |        |  L1157  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br I      |    153.174   |              |  30000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br I      |    154.065   |              |  25000 | 1.4e+08   |      |                                 |                       |            | 3/2 - 3/2 |  4 - 4  |    |  T8043 |   L351  |
Br I      |    157.484   |              |  30000 | 2.0e+07   |      |                                 |                       |            | 1/2 - 3/2 |  2 - 4  |    |  T8043 |   L351  |
Br I      |    157.639   |              |  20000 | 2.1e+06   |      |                                 |                       |            | 3/2 - 5/2 |  4 - 6  |    |  T8043 |   L351  |
Br I      |    158.231   |              |  25000 |           |      |                                 |                       |            |           |         |    |        |   L351  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br IV     |    159.3830  |    159.374+  |    700 |           |      |    20.21978    -     27.99923   | 4s2.4p.4d - 4s2.4p.5p |  3F  - 1D  |   2 - 2   |  5 - 5  |    |        |  L1157  |
Br IV     |    161.5890  |    161.585+  |    700 |           |      |    19.77705    -     27.45007   | 4s2.4p.4d - 4s2.4p.5p |  3F  - 3P  |   3 - 2   |  7 - 5  |    |        |  L1157  |
Br I      |    163.340   |              |  75000 | 8.1e+06   |      |                                 |                       |            | 1/2 - 3/2 |  2 - 4  |    |  T8043 |   L351  |
Br IV     |    164.3988  |    164.394+  |    900 |           |      |    19.77705    -     27.31892   | 4s2.4p.4d - 4s2.4p.5p |  3F  - 3D  |   3 - 3   |  7 - 7  |    |        |  L1157  |
Br IV     |    170.3506  |    170.345+  |   1000 |           |      |    20.04051    -     27.31892   | 4s2.4p.4d - 4s2.4p.5p |  3F  - 3D  |   4 - 3   |  9 - 7  |    |        |  L1157  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br IV     |    174.6459  |    174.647+  |    600 |           |      |    20.21978    -     27.31892   | 4s2.4p.4d - 4s2.4p.5p |  3F  - 3D  |   2 - 3   |  5 - 7  |    |        |  L1157  |
Br IV     |    177.2420  |    177.225+  |     30 |           |      |    21.00336    -     27.99923   | 4s2.4p.4d - 4s2.4p.5p |  3D  - 1D  |   2 - 2   |  5 - 5  |    |        |  L1157  |
Br IV     |    180.0257  |    180.03+   |    800 |           |      |    20.74957    -     27.63660   | 4s2.4p.4d - 4s2.4p.5p |  3D  - 3S  |   1 - 1   |  3 - 3  |    |        |  L1157  |
Br IV     |    186.6495  |    186.66+   |    100 |           |      |    21.35688    -     27.99923   | 4s2.4p.4d - 4s2.4p.5p |  3D  - 1D  |   3 - 2   |  7 - 5  |    |        |  L1157  |
Br IV     |    192.3198  |    192.32+   |    700 |           |      |    21.00336    -     27.45007   | 4s2.4p.4d - 4s2.4p.5p |  3D  - 3P  |   2 - 2   |  5 - 5  |    |        |  L1157  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br IV     |    194.2712  |    194.26+   |    150 |           |      |    20.74957    -     27.13196   | 4s2.4p.4d - 4s2.4p.5p |  3D  - 3P  |   1 - 1   |  3 - 3  |    |        |  L1157  |
Br IV     |    200.8871  |    200.91+   |     10 |           |      |    21.82802    -     27.99923   | 4s2.4p.4d - 4s2.4p.5p |  3P  - 1D  |   2 - 2   |  5 - 5  |    |        |  L1157  |
Br IV     |    202.2721  |    202.30+   |     10 |           |      |    21.00336    -     27.13196   | 4s2.4p.4d - 4s2.4p.5p |  3D  - 3P  |   2 - 1   |  5 - 3  |    |        |  L1157  |
Br IV     |    202.4537  |    202.47+   |    800 |           |      |    26.78647    -     32.91012   | 4s2.4p.5p - 4s2.4p.6s |  3D  - 1P  |   1 - 1   |  3 - 3  |    |        |  L1157  |
Br IV     |    202.9179  |    202.91+   |    600 |           |      |    26.79988    -     32.91012   | 4s2.4p.5p - 4s2.4p.6s |  3P  - 1P  |   0 - 1   |  1 - 3  |    |        |  L1157  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br IV     |    203.4945  |    203.48+   |    800 |           |      |    21.35688    -     27.45007   | 4s2.4p.4d - 4s2.4p.5p |  3D  - 3P  |   3 - 2   |  7 - 5  |    |        |  L1157  |
Br IV     |    203.7497  |    203.76+   |    200 |           |      |    20.74957    -     26.83447   | 4s2.4p.4d - 4s2.4p.5p |  3D  - 3D  |   1 - 2   |  3 - 5  |    |        |  L1157  |
Br IV     |    204.0491  |    204.07+   |     10 |           |      |    26.83447    -     32.91012   | 4s2.4p.5p - 4s2.4p.6s |  3D  - 1P  |   2 - 1   |  5 - 3  |    |        |  L1157  |
Br IV     |    204.9453  |    204.92+   |    800 |           |      |    20.74957    -     26.79988   | 4s2.4p.4d - 4s2.4p.5p |  3D  - 3P  |   1 - 0   |  3 - 1  |    |        |  L1157  |
Br IV     |    206.7110  |    206.74+   |    600 |           |      |    26.78647    -     32.78365   | 4s2.4p.5p - 4s2.4p.6s |  3D  - 3P  |   1 - 2   |  3 - 5  |    |        |  L1157  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br IV     |    207.9661  |    207.96+   |    500 |           |      |    21.35688    -     27.31892   | 4s2.4p.4d - 4s2.4p.5p |  3D  - 3D  |   3 - 3   |  7 - 7  |    |        |  L1157  |
Br IV     |    208.3895  |    208.41+   |    500 |           |      |    26.83447    -     32.78365   | 4s2.4p.5p - 4s2.4p.6s |  3D  - 3P  |   2 - 2   |  5 - 5  |    |        |  L1157  |
Br IV     |    209.2610  |    209.26+   |   1000 |           |      |    22.07431    -     27.99923   | 4s2.4p.4d - 4s2.4p.5p |  1F  - 1D  |   3 - 2   |  7 - 5  |    |        |  L1157  |
Br IV     |    212.6465  |    212.63+   |    300 |           |      |    21.00336    -     26.83447   | 4s2.4p.4d - 4s2.4p.5p |  3D  - 3D  |   2 - 2   |  5 - 5  |    |        |  L1157  |
Br IV     |    213.4462  |    213.45+   |   1000 |           |      |    21.82802    -     27.63660   | 4s2.4p.4d - 4s2.4p.5p |  3P  - 3S  |   2 - 1   |  5 - 3  |    |        |  L1157  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br IV     |    214.3682  |    214.39+   |    900 |           |      |    21.00336    -     26.78647   | 4s2.4p.4d - 4s2.4p.5p |  3D  - 3D  |   2 - 1   |  5 - 3  |    |        |  L1157  |
Br IV     |    214.5690  |    214.57+   |   1000 |           |      |    27.13196    -     32.91012   | 4s2.4p.5p - 4s2.4p.6s |  3P  - 1P  |   1 - 1   |  3 - 3  |    |        |  L1157  |
Br IV     |    217.9400  |    217.96+   |    800 |           |      |    22.31092    -     27.99923   | 4s2.4p.4d - 4s2.4p.5p |  3P  - 1D  |   1 - 2   |  3 - 5  |    |        |  L1157  |
Br IV     |    219.3856  |    219.38+   |    700 |           |      |    27.13196    -     32.78365   | 4s2.4p.5p - 4s2.4p.6s |  3P  - 3P  |   1 - 2   |  3 - 5  |    |        |  L1157  |
Br IV     |    220.5165  |    220.53+   |    900 |           |      |    21.82802    -     27.45007   | 4s2.4p.4d - 4s2.4p.5p |  3P  - 3P  |   2 - 2   |  5 - 5  |    |        |  L1157  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br IV     |    224.2213  |    224.23+   |    700 |           |      |    22.10725    -     27.63660   | 4s2.4p.4d - 4s2.4p.5p |  3P  - 3S  |   0 - 1   |  1 - 3  |    |        |  L1157  |
Br IV     |    224.4081  |    224.42+   |    400 |           |      |    22.47452    -     27.99923   | 4s2.4p.4d - 4s2.4p.5p |  1P  - 1D  |   1 - 2   |  3 - 5  |    |        |  L1157  |
Br IV     |    225.7911  |    225.80+   |   1000 |           |      |    21.82802    -     27.31892   | 4s2.4p.4d - 4s2.4p.5p |  3P  - 3D  |   2 - 3   |  5 - 7  |    |        |  L1157  |
Br IV     |    226.3682  |    226.35+   |    800 |           |      |    21.35688    -     26.83447   | 4s2.4p.4d - 4s2.4p.5p |  3D  - 3D  |   3 - 2   |  7 - 5  |    |        |  L1157  |
Br IV     |    226.8808  |    226.88+   |    500 |           |      |    27.31892    -     32.78365   | 4s2.4p.5p - 4s2.4p.6s |  3D  - 3P  |   3 - 2   |  7 - 5  |    |        |  L1157  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br IV     |    227.0698  |    227.08+   |    800 |           |      |    27.45007    -     32.91012   | 4s2.4p.5p - 4s2.4p.6s |  3P  - 1P  |   2 - 1   |  5 - 3  |    |        |  L1157  |
Br IV     |    227.3427  |    227.33+   |   1000 |           |      |    22.54529    -     27.99923   | 4s2.4p.5s - 4s2.4p.5p |  3P  - 1D  |   1 - 2   |  3 - 5  |    |        |  L1157  |
Br II     |    228.588   |              |    350 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br II     |    228.831   |              |    350 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br III    |    229.415   |              |   400w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br IV     |    230.8108  |    230.81+   |   1000 |           |      |    22.62752    -     27.99923   | 4s2.4p.4d - 4s2.4p.5p |  1D  - 1D  |   2 - 2   |  5 - 5  |    |        |  L1157  |
Br III    |    231.400   |              |    300 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br II     |    231.801   |              |   500w |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br IV     |    232.4658  |    232.46+   |    350 |           |      |    27.45007    -     32.78365   | 4s2.4p.5p - 4s2.4p.6s |  3P  - 3P  |   2 - 2   |  5 - 5  |    |        |  L1157  |
Br IV     |    232.7917  |    232.80+   |    700 |           |      |    22.31092    -     27.63660   | 4s2.4p.4d - 4s2.4p.5p |  3P  - 3S  |   1 - 1   |  3 - 3  |    |        |  L1157  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br IV     |    233.0479  |    233.04+   |    800 |           |      |    22.31636    -     27.63660   | 4s2.4p.5s - 4s2.4p.5p |  3P  - 3S  |   0 - 1   |  1 - 3  |    |        |  L1157  |
Br IV     |    233.7638  |    233.76+   |    900 |           |      |    21.82802    -     27.13196   | 4s2.4p.4d - 4s2.4p.5p |  3P  - 3P  |   2 - 1   |  5 - 3  |    |        |  L1157  |
Br II     |    233.765   |              |    400 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br IV     |    235.0945  |    235.11+   |    750 |           |      |    27.63660    -     32.91012   | 4s2.4p.5p - 4s2.4p.6s |  3S  - 1P  |   1 - 1   |  3 - 3  |    |        |  L1157  |
Br IV     |    236.3914  |    236.40+   |     25 |           |      |    22.07431    -     27.31892   | 4s2.4p.4d - 4s2.4p.5p |  1F  - 3D  |   3 - 3   |  7 - 7  |    |        |  L1157  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br II     |    238.718   |              |    350 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br II     |    238.743   |              |    500 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br II     |    238.942   |              |    300 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br II     |    238.969   |              |    450 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br II     |    239.042   |              |    500 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br II     |    239.294   |              |    350 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br II     |    239.315   |              |    400 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br IV     |    240.8894  |    240.88+   |   1000 |           |      |    27.63660    -     32.78365   | 4s2.4p.5p - 4s2.4p.6s |  3S  - 3P  |   1 - 2   |  3 - 5  |    |        |  L1157  |
Br IV     |    241.2312  |    241.25+   |   1000 |           |      |    22.31092    -     27.45007   | 4s2.4p.4d - 4s2.4p.5p |  3P  - 3P  |   1 - 2   |  3 - 5  |    |        |  L1157  |
Br III    |    246.313   |              |    300 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br III    |    248.335   |              |    300 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br II     |    248.925   |              |    300 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br II     |    249.597   |              |   300w |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br III    |    250.000   |              |    350 |           |      |                                 |                       |            |           |         |    |        |   L773  |
Br II     |    252.246   |              |    450 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br III    |    253.025   |              |    350 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br II     |    254.224   |              |    400 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br III    |    255.186   |              |   350w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br II     |    255.769   |              |    400 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br III    |    257.160   |              |   350w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br III    |    257.394   |              |   300w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    258.576   |              |   400w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    258.991   |              |    500 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    259.526   |              |   300w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    259.676   |              |   400w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br III    |    260.698   |              |   450w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    260.893   |              |   350w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    261.391   |              |   500w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    261.704   |              |   350w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    262.730   |              |   500w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br III    |    263.001   |              |   350w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    264.039   |              |   350w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    267.232   |              |   350w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br II     |    269.097   |              |    350 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br II     |    271.457   |              |    400 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br III    |    273.664   |              |   350w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br II     |    274.733   |              |   350w |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br III    |    277.132   |              |    300 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    278.610   |              |   300w |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    280.499   |              |    300 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br II     |    280.838   |              |   300w |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br II     |    289.425   |              |   400w |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br II     |    291.803   |              |   400w |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br III    |    292.782   |              |    400 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    293.708   |              |    300 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br II     |    296.808   |              |   400w |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br III    |    296.987   |              |    350 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br II     |    297.313   |              |   500w |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br II     |    298.273   |              |    300 |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br II     |    298.674   |              |   300w |           |      |                                 |                       |            |           |         |    |        |  L7392  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br II     |    298.740   |              |   300w |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br III    |    299.491   |              |    400 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br II     |    301.736   |              |   300w |           |      |                                 |                       |            |           |         |    |        |  L7392  |
Br III    |    302.164   |              |    500 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    303.451   |              |    300 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br III    |    303.733   |              |    350 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    307.531   |              |    500 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    309.284   |              |    350 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    311.819   |              |    350 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    314.872   |              |    300 |           |      |                                 |                       |            |           |         |    |        |   L773  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br III    |    317.500   |              |    400 |           |      |                                 |                       |            |           |         |    |        |   L773  |
Br III    |    332.204   |              |    300 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    333.403   |              |    450 |           |      |                                 |                       |            |           |         |    |        |   L773  |
Br III    |    335.060   |              |    500 |           |      |                                 |                       |            |           |         |    |        |   L773  |
Br III    |    338.622   |              |    300 |           |      |                                 |                       |            |           |         |    |        |   L773  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br II     |    342.480   |              |    350 |           |      |                                 |                       |            |           |         |    |        |  L7484  |
Br III    |    344.835   |              |    450 |           |      |                                 |                       |            |           |         |    |        |   L773  |
Br III    |    348.858   |              |    400 |           |      |                                 |                       |            |           |         |    |        |   L773  |
Br III    |    350.747   |              |    300 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    351.837   |              |    450 |           |      |                                 |                       |            |           |         |    |        |   L773  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br III    |    354.117   |              |    500 |           |      |                                 |                       |            |           |         |    |        |   L773  |
Br III    |    355.209   |              |    300 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br III    |    356.345   |              |    500 |           |      |                                 |                       |            |           |         |    |        |   L773  |
Br III    |    360.174   |              |    450 |           |      |                                 |                       |            |           |         |    |        |   L773  |
Br II     |    360.783   |              |   300w |           |      |                                 |                       |            |           |         |    |        |  L7392  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
Br III    |    369.458   |              |    250 |           |      |                                 |                       |            |           |         |    |        |  L7483  |
Br II     |    371.536   |              |    350 |           |      |                                 |                       |            |           |         |    |        |  L7484  |
Br I      |    381.673   |              |   1200 |           |      |                                 |                       |            |           |         |    |        |   L351  |
Br III    |    382.134   |              |    450 |           |      |                                 |                       |            |           |         |    |        |   L773  |
Br II     |    383.578   |              |    350 |           |      |                                 |                       |            |           |         |    |        |  L7484  |
          |              |              |        |           |      |                                 |                       |            |           |         |    |        |         |
