NIST Atomic Spectra Database Lines Data
Zr : 1336 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 26]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 15000000 

Query NIST Bibliographic Databases for 
Zr (new window) 
Zr Energy Levels  
Zr Line Wavelengths and Classification  
Zr Transition Probabilities  

---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |     Observed  |       Ritz    |     Rel. |    Aki    | Acc. |          Ei           Ek          | Configurations           |    Terms       |  Ji   Jk   | gi   gk |Type|    TP  |          Line  |
          |    Wavelength |    Wavelength |     Int. |    s^-1   |      |         (eV)         (eV)         |                          |                |            |         |    |   Ref. |          Ref.  |
          |     Vac (nm)  |     Vac (nm)  |     (?)  |           |      |                                   |                          |                |            |         |    |        |                |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          |               |               |          |           |      |                                   |                          |                |            |         |    |        |                |
Zr III    |     68.6244   |     68.62415  |       10 | 1.60e+08  |      |     0.084506    -     18.15165    |    4d2 - 4d.5f           |  3F  - 3D*     |   3 - 3    |  7 - 7  |    |  T6869 |         L9267  |
Zr III    |     68.6403   |     68.6403   |      100 | 7.78e+08  |      |     0.00        -     18.06290    |    4d2 - 4d.(2D<5/2>).7p |  3F  - 2[7/2]* |   2 - 3    |  5 - 7  |    |  T6869 |         L9267  |
          |               |               |          |           |      |                                   |                          |                |            |         |    |        |                |
Zr III    |     68.7574   |     68.7574   |     1500 | 2.07e+09  |      |     0.084506    -     18.11663    |    4d2 - 4d.5f           |  3F  - 3G*     |   3 - 4    |  7 - 9  |    |  T6869 |         L9267  |
Zr III    |     68.7922   |     68.7920   |      400 | 8.33e+08  |      |     0.00        -     18.02305    |    4d2 - 4d.5f           |  3F  - 3G*     |   2 - 3    |  5 - 7  |    |  T6869 |         L9267  |
Zr V      |     68.827    |               |      200 |           |      |                                   |                          |                |            |         |    |        |         L4594  |
Zr III    |     68.9068   |     68.9068   |      450 | 5.68e+08  |      |     0.00        -     17.99303    |    4d2 - 4d.(2D<5/2>).7p |  3F  - 2[5/2]* |   2 - 3    |  5 - 7  |    |  T6869 |         L9267  |
Zr III    |     68.9629   |     68.9629   |       20 | 2.75e+08  |      |     0.084506    -     18.06290    |    4d2 - 4d.(2D<5/2>).7p |  3F  - 2[7/2]* |   3 - 3    |  7 - 7  |    |  T6869 |         L9267  |
          |               |               |          |           |      |                                   |                          |                |            |         |    |        |                |
Zr III    |     69.0052   |     69.00529  |       10 | 2.25e+08  |      |     0.184296    -     18.15165    |    4d2 - 4d.5f           |  3F  - 3D*     |   4 - 3    |  9 - 7  |    |  T6869 |         L9267  |
Zr III    |     69.0364   |     69.0364   |     3000 | 2.77e+09  |      |     0.184296    -     18.14355    |    4d2 - 4d.5f           |  3F  - 3G*     |   4 - 5    |  9 - 11 |    |  T6869 |         L9267  |
Zr III    |     69.1166   |     69.1161   |      150 | 2.13e+08  |      |     0.084506    -     18.02305    |    4d2 - 4d.5f           |  3F  - 3G*     |   3 - 3    |  7 - 7  |    |  T6869 |         L9267  |
Zr III    |     69.1166   |     69.1169   |      150 | 1.48e+08  |      |     0.084506    -     18.02284    |    4d2 - 4d.5f           |  3F  - 3F*     |   3 - 4    |  7 - 9  |    |  T6869 |         L9267  |
Zr III    |     69.1387   |     69.1372   |      250 | 3.94e+08  |      |     0.00        -     17.93306    |    4d2 - 4d.5f           |  3F  - 3F*     |   2 - 3    |  5 - 7  |    |  T6869 |         L9267  |
          |               |               |          |           |      |                                   |                          |                |            |         |    |        |                |
Zr III    |     69.1387   |     69.1400   |      250 | 4.88e+08  |      |     0.184296    -     18.11663    |    4d2 - 4d.5f           |  3F  - 3G*     |   4 - 4    |  9 - 9  |    |  T6869 |         L9267  |
Zr III    |     69.2000   |     69.2000   |      180 | 7.98e+08  |      |     0.00        -     17.91679    |    4d2 - 4d.5f           |  3F  - 3F*     |   2 - 2    |  5 - 5  |    |  T6869 |         L9267  |
Zr III    |     69.4645   |     69.4646   |       50 | 3.13e+08  |      |     0.084506    -     17.93306    |    4d2 - 4d.5f           |  3F  - 3F*     |   3 - 3    |  7 - 7  |    |  T6869 |         L9267  |
Zr III    |     69.5034   |     69.5035   |      100 | 4.26e+08  |      |     0.184296    -     18.02284    |    4d2 - 4d.5f           |  3F  - 3F*     |   4 - 4    |  9 - 9  |    |  T6869 |         L9267  |
Zr III    |     69.5242   |     69.5242   |      150 | 5.32e+08  |      |     0.084506    -     17.91775    |    4d2 - 4d.5f           |  3F  - 3H*     |   3 - 4    |  7 - 9  |    |  T6869 |         L9267  |
          |               |               |          |           |      |                                   |                          |                |            |         |    |        |                |
Zr III    |     69.6851   |     69.6853   |       30 | 6.43e+07  |      |     0.084506    -     17.87651    |    4d2 - 4d.5f           |  3F  - 1G*     |   3 - 4    |  7 - 9  |    |  T6869 |         L9267  |
Zr III    |     69.7674   |     69.7675   |       80 | 1.49e+08  |      |     0.184296    -     17.95535    |    4d2 - 4d.5f           |  3F  - 3H*     |   4 - 5    |  9 - 11 |    |  T6869 |         L9267  |
Zr V      |     70.303    |               |     200p |           |      |                                   |                          |                |            |         |    |        |         L4594  |
Zr III    |     70.8359   |     70.8361   |      100 | 7.36e+08  |      |     0.712090    -     18.21506    |    4d2 - 4d.5f           |  1D  - 1F*     |   2 - 3    |  5 - 7  |    |  T6869 |         L9267  |
Zr III    |     71.0938   |     71.09367  |      600 | 8.77e+08  |      |     0.712090    -     18.15165    |    4d2 - 4d.5f           |  1D  - 3D*     |   2 - 3    |  5 - 7  |    |  T6869 |         L9267  |
          |               |               |          |           |      |                                   |                          |                |            |         |    |        |                |
Zr IV     |     71.2489   |     71.24936  |       10 |           |      |    10.47187     -     27.873317   | 4p6.5p - 4p6.8s          |  2P* - 2S      | 3/2 - 1/2  |  4 - 2  |    |        |  L5042,L11645  |
Zr III    |     71.5477   |     71.5480   |       80 | 5.32e+08  |      |     0.712090    -     18.04090    |    4d2 - 4d.5f           |  1D  - 1D*     |   2 - 2    |  5 - 5  |    |  T6869 |         L9267  |
Zr III    |     71.6216   |     71.6218   |       60 | 3.32e+08  |      |     0.712090    -     18.02305    |    4d2 - 4d.5f           |  1D  - 3G*     |   2 - 3    |  5 - 7  |    |  T6869 |         L9267  |
Zr V      |     71.724    |               |      300 |           |      |                                   |                          |                |            |         |    |        |         L4594  |
Zr III    |     72.0082   |     72.0082   |       10 | 1.64e+09  |      |     1.03243     -     18.25050    |    4d2 - 4d.5f           |  3P  - 3P*     |   1 - 0    |  3 - 1  |    |  T6869 |         L9267  |
          |               |               |          |           |      |                                   |                          |                |            |         |    |        |                |
Zr III    |     72.0433   |     72.0433   |       70 | 9.46e+08  |      |     1.03243     -     18.24212    |    4d2 - 4d.5f           |  3P  - 3P*     |   1 - 1    |  3 - 3  |    |  T6869 |         L9267  |
Zr III    |     72.3104   |     72.3104   |       30 | 6.42e+08  |      |     1.09602     -     18.24212    |    4d2 - 4d.5f           |  3P  - 3P*     |   2 - 1    |  5 - 3  |    |  T6869 |         L9267  |
Zr III    |     72.3546   |     72.3546   |      450 | 1.62e+09  |      |     1.09602     -     18.23165    |    4d2 - 4d.5f           |  3P  - 3P*     |   2 - 2    |  5 - 5  |    |  T6869 |         L9267  |
Zr III    |     72.4249   |     72.4247   |      500 | 1.08e+09  |      |     1.09602     -     18.21506    |    4d2 - 4d.5f           |  3P  - 1F*     |   2 - 3    |  5 - 7  |    |  T6869 |         L9267  |
Zr III    |     72.4289   |     72.4289   |      120 | 1.34e+09  |      |     0.999763    -     18.11782    |    4d2 - 4d.5f           |  3P  - 3D*     |   0 - 1    |  1 - 3  |    |  T6869 |         L9267  |
          |               |               |          |           |      |                                   |                          |                |            |         |    |        |                |
Zr III    |     72.4364   |     72.4364   |      400 | 1.21e+09  |      |     1.03243     -     18.14872    |    4d2 - 4d.5f           |  3P  - 3D*     |   1 - 2    |  3 - 5  |    |  T6869 |         L9267  |
Zr III    |     72.6938   |     72.69401  |       30 | 5.13e+08  |      |     1.09602     -     18.15165    |    4d2 - 4d.5f           |  3P  - 3D*     |   2 - 3    |  5 - 7  |    |  T6869 |         L9267  |
Zr III    |     72.8958   |     72.8955   |       30 | 9.24e+07  |      |     1.03243     -     18.04090    |    4d2 - 4d.5f           |  3P  - 1D*     |   1 - 2    |  3 - 5  |    |  T6869 |         L9267  |
Zr III    |     73.1074   |     73.1071   |      600 | 3.22e+09  |      |     2.281454    -     19.24071    |  4d.5s - 5s.4f           |  3D  - 3F*     |   1 - 2    |  3 - 5  |    |  T6869 |         L9267  |
Zr III    |     73.1522   |     73.1522   |      300 | 3.04e+09  |      |     1.370096    -     18.31890    |    4d2 - 4d.5f           |  1G  - 1H*     |   4 - 5    |  9 - 11 |    |  T6869 |         L9267  |
          |               |               |          |           |      |                                   |                          |                |            |         |    |        |                |
Zr III    |     73.2987   |     73.2986   |      800 | 3.60e+09  |      |     2.331560    -     19.24650    |  4d.5s - 5s.4f           |  3D  - 3F*     |   2 - 3    |  5 - 7  |    |  T6869 |         L9267  |
Zr III    |     73.3234   |     73.3237   |       10 | 5.83e+08  |      |     2.331560    -     19.24071    |  4d.5s - 5s.4f           |  3D  - 3F*     |   2 - 2    |  5 - 5  |    |  T6869 |         L9267  |
Zr III    |     73.6378   |     73.6377   |       30 | 1.11e+08  |      |     1.09602     -     17.93306    |    4d2 - 4d.5f           |  3P  - 3F*     |   2 - 3    |  5 - 7  |    |  T6869 |         L9267  |
Zr III    |     73.6619   |     73.6619   |     1000 | 4.30e+09  |      |     2.422139    -     19.25367    |  4d.5s - 5s.4f           |  3D  - 3F*     |   3 - 4    |  7 - 9  |    |  T6869 |         L9267  |
Zr III    |     73.6932   |     73.6933   |       40 | 4.37e+08  |      |     2.422139    -     19.24650    |  4d.5s - 5s.4f           |  3D  - 3F*     |   3 - 3    |  7 - 7  |    |  T6869 |         L9267  |
          |               |               |          |           |      |                                   |                          |                |            |         |    |        |                |
Zr V      |     74.033    |               |      200 |           |      |                                   |                          |                |            |         |    |        |         L4594  |
Zr V      |     74.061    |               |     2000 |           |      |                                   |                          |                |            |         |    |        |         L4594  |
Zr V      |     74.274    |               |      500 |           |      |                                   |                          |                |            |         |    |        |         L4594  |
Zr III    |     74.4528   |     74.4527   |       40 | 7.95e+07  |      |     1.370096    -     18.02284    |    4d2 - 4d.5f           |  1G  - 3F*     |   4 - 4    |  9 - 9  |    |  T6869 |         L9267  |
Zr III    |     74.7557   |     74.7556   |       50 | 1.10e+08  |      |     1.370096    -     17.95535    |    4d2 - 4d.5f           |  1G  - 3H*     |   4 - 5    |  9 - 11 |    |  T6869 |         L9267  |
          |               |               |          |           |      |                                   |                          |                |            |         |    |        |                |
Zr III    |     75.1129   |     75.1127   |      150 | 1.57e+08  |      |     1.370096    -     17.87651    |    4d2 - 4d.5f           |  1G  - 1G*     |   4 - 4    |  9 - 9  |    |  T6869 |         L9267  |
Zr V      |     75.248    |               |      300 |           |      |                                   |                          |                |            |         |    |        |         L4594  |
Zr IV     |     75.4390   |     75.43938  |      200 |           |      |     4.743431    -     21.178373   | 4p6.5s - 4p6.6p          |  2S  - 2P*     | 1/2 - 3/2  |  2 - 4  |    |        |  L5042,L11645  |
