NIST Atomic Spectra Database Lines Data
Sn : 382 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 26]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 17000 

Query NIST Bibliographic Databases for 
Sn (new window) 
Sn Energy Levels  
Sn Line Wavelengths and Classification  
Sn Transition Probabilities  

-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |      Observed  |        Ritz    |    Rel. |      Aki    | Acc. |          Ei           Ek           |    Configurations      |    Terms     |  Ji   Jk  | gi   gk |Type|    TP  |               Line  |
          |     Wavelength |     Wavelength |    Int. |      s^-1   |      |         (eV)         (eV)          |                        |              |           |         |    |   Ref. |               Ref.  |
          |      Vac (nm)  |      Vac (nm)  |    (?)  |             |      |                                    |                        |              |           |         |    |        |                     |
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          |                |                |         |             |      |                                    |                        |              |           |         |    |        |                     |
Sn III    |    118.425     |                |    1000 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn V      |    118.992     |                |     100 |             |      |                                    |                        |              |           |         |    |        |              L4099  |
Sn III    |    118.999     |                |     200 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn III    |    120.406     |                |     200 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn V      |    120.572     |                |     100 |             |      |                                    |                        |              |           |         |    |        |              L4099  |
          |                |                |         |             |      |                                    |                        |              |           |         |    |        |                     |
Sn III    |    121.052     |                |    2000 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn III    |    121.510     |                |     100 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn III    |    121.814     |                |     100 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn II     |    121.907     |                |       9 |             |      |                                    |                        |              |           |         |    |        |              L3368  |
Sn II     |    122.370     |                |      13 |             |      |                                    |                        |              |           |         |    |        |              L3368  |
          |                |                |         |             |      |                                    |                        |              |           |         |    |        |                     |
Sn III    |    123.017     |                |     100 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn III    |    123.138     |                |     100 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn II     |    124.300     |                |      11 |             |      |                                    |                        |              |           |         |    |        |              L3368  |
Sn III    |    124.363     |                |     500 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn V      |    125.138     |                |    2000 |             |      |                                    |                        |              |           |         |    |        |              L4099  |
          |                |                |         |             |      |                                    |                        |              |           |         |    |        |                     |
Sn III    |    125.992     |                |    1000 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn III    |    127.631     |                |      40 |             |      |                                    |                        |              |           |         |    |        |                u14  |
Sn V      |    128.381     |                |     100 |             |      |                                    |                        |              |           |         |    |        |              L4099  |
Sn II     |    129.086     |                |      20 |             |      |                                    |                        |              |           |         |    |        |              L3368  |
Sn V      |    129.436     |                |     200 |             |      |                                    |                        |              |           |         |    |        |              L4099  |
          |                |                |         |             |      |                                    |                        |              |           |         |    |        |                     |
