NIST Atomic Spectra Database Lines Data
Cl : 853 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 22]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 99900 

Query NIST Bibliographic Databases for 
Cl (new window) 
Cl Energy Levels  
Cl Line Wavelengths and Classification  
Cl Transition Probabilities  

---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |         Observed  |           Ritz    |   Rel. |    Aki    | Acc. |             Ei           Ek              |           Configurations                 |    Terms       |  Ji   Jk  | gi   gk |Type|                   TP  |   Line  |
          |        Wavelength |        Wavelength |   Int. |    s^-1   |      |            (eV)         (eV)             |                                          |                |           |         |    |                  Ref. |   Ref.  |
          |         Vac (nm)  |         Vac (nm)  |   (?)  |           |      |                                          |                                          |                |           |         |    |                       |         |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Cl I      |         109.7369  |                   |    300 |           |      |                                          |                                          |                |           |         |    |                       |   L298  |
Cl I      |         109.8068  |                   |    200 |           |      |                                          |                                          |                |           |         |    |                       |   L298  |
Cl I      |         109.9523  |                   |    200 |           |      |                                          |                                          |                |           |         |    |                       |   L298  |
Cl I      |         110.7528  |                   |    500 |           |      |                                          |                                          |                |           |         |    |                       |   L298  |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl II     |         113.9214  |                   |    800 |           |      |                                          |                                          |                |           |         |    |                       |  L1617  |
Cl I      |         116.7148  |                   |    800 |           |      |                                          |                                          |                |           |         |    |                       |   L298  |
Cl I      |         117.9293  |                   |   3000 |           |      |                                          |                                          |                |           |         |    |                       |   L298  |
Cl I      |                   |         118.8751  |        | 2.71e+07  | C    |     0.00           -      10.429782      |          3s2.3p5 - 3s2.3p4.(1D).4s       |  2P* - 2D      | 3/2 - 3/2 |  4 - 4  |    |          T1220,T1195n |         |
Cl I      |         118.8774  |         118.8774  |   1200 | 2.33e+08  | C    |     0.00           -      10.429583      |          3s2.3p5 - 3s2.3p4.(1D).4s       |  2P* - 2D      | 3/2 - 5/2 |  4 - 6  |    |          T1220,T1195n |   L298  |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl I      |         120.1353  |         120.1352  |    900 | 2.39e+08  | C    |     0.1093976      -      10.429782      |          3s2.3p5 - 3s2.3p4.(1D).4s       |  2P* - 2D      | 1/2 - 3/2 |  2 - 4  |    |          T1220,T1195n |   L298  |
Cl I      |         133.5726  |         133.5726  |   3000 | 1.74e+08  | C    |     0.00           -       9.2821591     |          3s2.3p5 - 3s2.3p4.(3P).4s       |  2P* - 2P      | 3/2 - 1/2 |  4 - 2  |    |                 T1220 |   L298  |
Cl I      |         134.7240  |         134.7240  |  10000 | 4.19e+08  | C+   |     0.00           -       9.2028314     |          3s2.3p5 - 3s2.3p4.(3P).4s       |  2P* - 2P      | 3/2 - 3/2 |  4 - 4  |    |          T1220,T1195n |   L298  |
Cl I      |         135.1657  |         135.1656  |   5000 | 3.23e+08  | C+   |     0.1093976      -       9.2821591     |          3s2.3p5 - 3s2.3p4.(3P).4s       |  2P* - 2P      | 1/2 - 1/2 |  2 - 2  |    |          T1220,T1195n |   L298  |
Cl I      |         136.3447  |         136.3447  |  12000 | 7.5e+07   | C+   |     0.1093976      -       9.2028314     |          3s2.3p5 - 3s2.3p4.(3P).4s       |  2P* - 2P      | 1/2 - 3/2 |  2 - 4  |    |          T1220,T1195n |   L298  |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl I      |         137.3116  |         137.3116  |   2500 | 2.9e+05   | D    |     0.00           -       9.0294014     |          3s2.3p5 - 3s2.3p4.(3P).4s       |  2P* - 4P      | 3/2 - 1/2 |  4 - 2  |    |                T1195n |   L298  |
Cl I      |         137.9528  |         137.9528  |  20000 | 1.1e+07   | D    |     0.00           -       8.9874364     |          3s2.3p5 - 3s2.3p4.(3P).4s       |  2P* - 4P      | 3/2 - 3/2 |  4 - 4  |    |                T1195n |   L298  |
Cl I      |         138.9693  |         138.9693  |  25000 | 2.3e+05   | D    |     0.00           -       8.9216994     |          3s2.3p5 - 3s2.3p4.(3P).4s       |  2P* - 4P      | 3/2 - 5/2 |  4 - 6  |    |                 T1220 |   L298  |
Cl I      |         138.9957  |         138.9957  |  20000 | 1.7e+06   | D    |     0.1093976      -       9.0294014     |          3s2.3p5 - 3s2.3p4.(3P).4s       |  2P* - 4P      | 1/2 - 1/2 |  2 - 2  |    |                 T1220 |   L298  |
Cl I      |         139.6527  |         139.6527  |  12000 | 1.5e+06   | D    |     0.1093976      -       8.9874364     |          3s2.3p5 - 3s2.3p4.(3P).4s       |  2P* - 4P      | 1/2 - 3/2 |  2 - 4  |    |                T1195n |   L298  |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl X      |                   |         141.997   |        | 7.7e+00   | C    |     8.0319         -      16.7634        |          2s2.2p4 - 2s2.2p4               |  1D  - 1S      |   2 - 0   |  5 - 1  | E2 |                  T969 |         |
Cl II     |         144.1470  |                   |    500 |           |      |                                          |                                          |                |           |         |    |                       |  L1617  |
Cl IV     |                   |         150.038   |        | 8.0e+06   | E    |    30.69544        -      38.9589        |    3s2.3p(2P*)4p - 3s2.3p(2P*)5s         |  3D  - 3P*     |   1 - 2   |  3 - 5  |    |            T1619CA,LS |         |
Cl IV     |                   |         151.060   |        | 1.2e+08   | D    |    30.75133        -      38.9589        |    3s2.3p(2P*)4p - 3s2.3p(2P*)5s         |  3D  - 3P*     |   2 - 2   |  5 - 5  |    |            T1619CA,LS |         |
Cl II     |         152.8569  |                   |    500 |           |      |                                          |                                          |                |           |         |    |                       |  L1617  |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl IV     |                   |         152.869   |        | 1.9e+08   | D    |    30.69544        -      38.8059        |    3s2.3p(2P*)4p - 3s2.3p(2P*)5s         |  3D  - 3P*     |   1 - 1   |  3 - 3  |    |            T1619CA,LS |         |
Cl IV     |                   |         153.224   |        | 6.3e+08   | D    |    30.86725        -      38.9589        |    3s2.3p(2P*)4p - 3s2.3p(2P*)5s         |  3D  - 3P*     |   3 - 2   |  7 - 5  |    |            T1619CA,LS |         |
Cl IV     |                   |         153.441   |        | 7.3e+08   | D    |    30.69544        -      38.7757        |    3s2.3p(2P*)4p - 3s2.3p(2P*)5s         |  3D  - 3P*     |   1 - 0   |  3 - 1  |    |            T1619CA,LS |         |
Cl IV     |         153.721   |                   |    300 |           |      |                                          |                                          |                |           |         |    |                       |   L495  |
Cl IV     |         153.930   |         153.929   |    200 | 5.6e+08   | D    |    30.75133        -      38.8059        |    3s2.3p(2P*)4p - 3s2.3p(2P*)5s         |  3D  - 3P*     |   2 - 1   |  5 - 3  |    |            T1619CA,LS |   L495  |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl II     |         154.2942  |                   |    500 |           |      |                                          |                                          |                |           |         |    |                       |  L1617  |
Cl X      |                   |         154.364   |        | 1.09e+02  | C    |     0.00           -       8.0319        |          2s2.2p4 - 2s2.2p4               |  3P  - 1D      |   2 - 2   |  5 - 5  | M1 |                  T335 |         |
Cl X      |                   |         154.364   |        | 3.6e-02   | D    |     0.00           -       8.0319        |          2s2.2p4 - 2s2.2p4               |  3P  - 1D      |   2 - 2   |  5 - 5  | E2 |             T335,T969 |         |
Cl IV     |         154.519   |         154.52+   |    200 |           |      |    23.1860         -      31.21002       |    3s2.3p(2P*)3d - 3s2.3p(2P*)4p         |  3D* - 3P      |   1 - 1   |  3 - 3  |    |                       |   L495  |
Cl IV     |         154.915   |         154.91+   |    200 |           |      |    23.2066         -      31.21002       |    3s2.3p(2P*)3d - 3s2.3p(2P*)4p         |  3D* - 3P      |   2 - 1   |  5 - 3  |    |                       |   L495  |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl II     |         155.8144  |                   |    500 |           |      |                                          |                                          |                |           |         |    |                       |  L1617  |
Cl II     |         156.5050  |                   |    500 |           |      |                                          |                                          |                |           |         |    |                       |  L1617  |
Cl IV     |                   |         160.002   |        | 1.2e+08   | D    |    31.21002        -      38.9589        |    3s2.3p(2P*)4p - 3s2.3p(2P*)5s         |  3P  - 3P*     |   1 - 2   |  3 - 5  |    |            T1619CA,LS |         |
Cl IV     |                   |         161.738   |        | 3.5e+08   | D    |    31.29320        -      38.9589        |    3s2.3p(2P*)4p - 3s2.3p(2P*)5s         |  3P  - 3P*     |   2 - 2   |  5 - 5  |    |            T1619CA,LS |         |
Cl IV     |         162.286   |         162.30+   |    200 |           |      |    23.2279         -      30.86725       |    3s2.3p(2P*)3d - 3s2.3p(2P*)4p         |  3D* - 3D      |   3 - 3   |  7 - 7  |    |                       |   L495  |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl IV     |                   |         162.550   |        | 1.5e+08   | D    |    31.17848        -      38.8059        |    3s2.3p(2P*)4p - 3s2.3p(2P*)5s         |  3P  - 3P*     |   0 - 1   |  1 - 3  |    |            T1619CA,LS |         |
Cl IV     |                   |         163.225   |        | 1.1e+08   | D    |    31.21002        -      38.8059        |    3s2.3p(2P*)4p - 3s2.3p(2P*)5s         |  3P  - 3P*     |   1 - 1   |  3 - 3  |    |            T1619CA,LS |         |
Cl IV     |                   |         163.877   |        | 4.5e+08   | D    |    31.21002        -      38.7757        |    3s2.3p(2P*)4p - 3s2.3p(2P*)5s         |  3P  - 3P*     |   1 - 0   |  3 - 1  |    |            T1619CA,LS |         |
Cl IV     |                   |         165.032   |        | 1.8e+08   | D    |    31.29320        -      38.8059        |    3s2.3p(2P*)4p - 3s2.3p(2P*)5s         |  3P  - 3P*     |   2 - 1   |  5 - 3  |    |            T1619CA,LS |         |
Cl VII    |                   |         166.820   |        | 1.2e+09   | C    |    63.1324         -      70.5646        |           2p6.4p - 2p6.4d                |  2P* - 2D      | 1/2 - 3/2 |  2 - 4  |    |        T1619interp,LS |         |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl VII    |                   |         168.643   |        | 1.4e+09   | C    |    63.2177         -      70.5696        |           2p6.4p - 2p6.4d                |  2P* - 2D      | 3/2 - 5/2 |  4 - 6  |    |        T1619interp,LS |         |
Cl VII    |                   |         168.756   |        | 2.3e+08   | D    |    63.2177         -      70.5646        |           2p6.4p - 2p6.4d                |  2P* - 2D      | 3/2 - 3/2 |  4 - 4  |    |        T1619interp,LS |         |
Cl III    |                   |         179.7926  |        | 9.6e+05   | E    |    18.194307       -      25.090262      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4F  - 4D*     | 5/2 - 7/2 |  6 - 8  |    |            T1619CA,LS |         |
Cl III    |                   |         180.8415  |        | 1.9e+07   | E    |    18.234302       -      25.090262      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4F  - 4D*     | 7/2 - 7/2 |  8 - 8  |    |            T1619CA,LS |         |
Cl III    |                   |         181.0212  |        | 1.8e+06   | E    |    18.166377       -      25.015529      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4F  - 4D*     | 3/2 - 5/2 |  4 - 6  |    |            T1619CA,LS |         |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl III    |                   |         181.7624  |        | 3.2e+07   | E    |    18.194307       -      25.015529      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4F  - 4D*     | 5/2 - 5/2 |  6 - 6  |    |            T1619CA,LS |         |
Cl III    |         182.250   |         182.2420  |    600 | 1.7e+08   | E    |    18.286991       -      25.090262      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4F  - 4D*     | 9/2 - 7/2 | 10 - 8  |    |            T1619CA,LS |   L495  |
Cl III    |                   |         182.4511  |        | 3.7e+07   | E    |    18.166377       -      24.961851      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4F  - 4D*     | 3/2 - 3/2 |  4 - 4  |    |            T1619CA,LS |         |
Cl III    |         182.840   |         182.8344  |    500 | 1.5e+08   | E    |    18.234302       -      25.015529      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4F  - 4D*     | 7/2 - 5/2 |  8 - 6  |    |            T1619CA,LS |   L495  |
Cl III    |                   |         183.2041  |        | 1.5e+08   | E    |    18.194307       -      24.961851      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4F  - 4D*     | 5/2 - 3/2 |  6 - 4  |    |            T1619CA,LS |         |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl III    |                   |         183.3157  |        | 1.8e+08   | E    |    18.166377       -      24.929800      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4F  - 4D*     | 3/2 - 1/2 |  4 - 2  |    |            T1619CA,LS |         |
Cl X      |                   |         185.41    |        | 2.0e-03   | D    |     1.3449         -       8.0319        |          2s2.2p4 - 2s2.2p4               |  3P  - 1D      |   1 - 2   |  3 - 5  | E2 |             T335,T969 |         |
Cl X      |                   |         185.41    |        | 2.04e+01  | C    |     1.3449         -       8.0319        |          2s2.2p4 - 2s2.2p4               |  3P  - 1D      |   1 - 2   |  3 - 5  | M1 |                  T335 |         |
Cl II     |         185.7488  |                   |    500 |           |      |                                          |                                          |                |           |         |    |                       |  L1617  |
Cl III    |                   |         189.7729  |        | 3.0e+07   | E    |    18.826553       -      25.359844      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4D  - 4P*     | 5/2 - 5/2 |  6 - 6  |    |            T1619CA,LS |         |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl III    |                   |         189.8870  |        | 3.3e+06   | E    |    18.830478       -      25.359844      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4D  - 4P*     | 3/2 - 5/2 |  4 - 6  |    |            T1619CA,LS |         |
Cl III    |         190.161   |         190.1527  |    500 | 1.3e+08   | E    |    18.839601       -      25.359844      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4D  - 4P*     | 7/2 - 5/2 |  8 - 6  |    |            T1619CA,LS |   L495  |
Cl III    |                   |         191.2864  |        | 1.0e+08   | E    |    18.826553       -      25.308154      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4D  - 4P*     | 5/2 - 3/2 |  6 - 4  |    |            T1619CA,LS |         |
Cl III    |                   |         191.4023  |        | 5.3e+07   | E    |    18.830478       -      25.308154      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4D  - 4P*     | 3/2 - 3/2 |  4 - 4  |    |            T1619CA,LS |         |
Cl III    |                   |         191.6462  |        | 8.3e+06   | E    |    18.838722       -      25.308154      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4D  - 4P*     | 1/2 - 3/2 |  2 - 4  |    |            T1619CA,LS |         |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl III    |                   |         191.7796  |        | 8.3e+07   | E    |    18.830478       -      25.295411      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4D  - 4P*     | 3/2 - 1/2 |  4 - 2  |    |            T1619CA,LS |         |
Cl III    |                   |         192.0244  |        | 8.3e+07   | E    |    18.838722       -      25.295411      |  3s2.3p2.(3P).3d - 3s2.3p2.(3P).4p       |  4D  - 4P*     | 1/2 - 1/2 |  2 - 2  |    |            T1619CA,LS |         |
Cl III    |         198.361   |                   |    500 |           |      |                                          |                                          |                |           |         |    |                       |   L495  |
Cl II     |         199.7370  |                   |   450w |           |      |                                          |                                          |                |           |         |    |                       |  L1617  |
Cl III    |         200.749   |                   |    400 |           |      |                                          |                                          |                |           |         |    |                       |   L495  |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl II     |         203.2770  |                   |    450 |           |      |                                          |                                          |                |           |         |    |                       |  L1617  |
Cl II     |         208.9247  |                   |   350w |           |      |                                          |                                          |                |           |         |    |                       |  L1617  |
Cl II     |         209.2123  |                   |   350w |           |      |                                          |                                          |                |           |         |    |                       |  L1617  |
Cl VII    |                   |         217.95    |        | 4.3e+08   | C    |    57.5290         -      63.2177        |           2p6.4s - 2p6.4p                |  2S  - 2P*     | 1/2 - 3/2 |  2 - 4  |    |        T1619interp,LS |         |
Cl VII    |                   |         221.27    |        | 4.0e+08   | C    |    57.5290         -      63.1324        |           2p6.4s - 2p6.4p                |  2S  - 2P*     | 1/2 - 1/2 |  2 - 2  |    |        T1619interp,LS |         |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl III    |                   |         223.183   |        | 6.7e+06   | E    |    24.961851       -      30.51712?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4D* - 4P      | 3/2 - 5/2 |  4 - 6  |    |            T1619CA,LS |         |
Cl III    |         225.377   |         225.361   |    700 | 6.1e+07   | D    |    25.015529       -      30.51712?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4D* - 4P      | 5/2 - 5/2 |  6 - 6  |    |            T1619CA,LS |   L480  |
Cl III    |                   |         225.632   |        | 1.7e+07   | E    |    24.929800       -      30.42478?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4D* - 4P      | 1/2 - 3/2 |  2 - 4  |    |            T1619CA,LS |         |
Cl III    |         226.965   |         226.955   |    500 | 1.1e+08   | D    |    24.961851       -      30.42478?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4D* - 4P      | 3/2 - 3/2 |  4 - 4  |    |            T1619CA,LS |   L480  |
Cl III    |         227.904   |         227.899   |    500 | 1.8e+08   | D    |    24.929800       -      30.37011?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4D* - 4P      | 1/2 - 1/2 |  2 - 2  |    |            T1619CA,LS |   L480  |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl III    |         228.463   |         228.463   |    700 | 2.7e+08   | D    |    25.090262       -      30.51712?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4D* - 4P      | 7/2 - 5/2 |  8 - 6  |    |            T1619CA,LS |   L480  |
Cl III    |                   |         229.208   |        | 2.2e+08   | D    |    25.015529       -      30.42478?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4D* - 4P      | 5/2 - 3/2 |  6 - 4  |    |            T1619CA,LS |         |
Cl III    |                   |         229.2451  |        | 3.4e+07   | D    |    25.421345       -      30.829715      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  2D* - 2D      | 3/2 - 5/2 |  4 - 6  |    |            T1619CA,LS |         |
Cl III    |                   |         229.250   |        | 1.8e+08   | D    |    24.961851       -      30.37011?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4D* - 4P      | 3/2 - 1/2 |  4 - 2  |    |            T1619CA,LS |         |
Cl III    |                   |         229.9246  |        | 4.2e+08   | D    |    25.421345       -      30.813729      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  2D* - 2D      | 3/2 - 3/2 |  4 - 4  |    |            T1619CA,LS |         |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl III    |         232.421   |                   |    600 |           |      |                                          |                                          |                |           |         |    |                       |   L495  |
Cl III    |         233.717   |                   |    500 |           |      |                                          |                                          |                |           |         |    |                       |   L495  |
Cl III    |         234.136   |         234.129   |    600 | 4.2e+08   | D    |    25.53416?       -      30.829715      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  2D* - 2D      | 5/2 - 5/2 |  6 - 6  |    |            T1619CA,LS |   L495  |
Cl III    |                   |         234.838   |        | 4.7e+07   | D    |    25.53416?       -      30.813729      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  2D* - 2D      | 5/2 - 3/2 |  6 - 4  |    |            T1619CA,LS |         |
Cl III    |         236.039   |         236.037   |    600 | 3.0e+08   | D    |    26.84563?       -      32.09837?      |  3s2.3p2.(1D).4p - 3s2.3p2.(1D).5s       |  2F* - 2D      | 5/2 - 3/2 |  6 - 4  |    |            T1619CA,LS |   L495  |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl III    |                   |         236.065   |        | 1.4e+07   | E    |    26.84563?       -      32.09775?      |  3s2.3p2.(1D).4p - 3s2.3p2.(1D).5s       |  2F* - 2D      | 5/2 - 5/2 |  6 - 6  |    |            T1619CA,LS |         |
Cl III    |         237.109   |         237.105   |    600 | 2.8e+08   | D    |    26.86866?       -      32.09775?      |  3s2.3p2.(1D).4p - 3s2.3p2.(1D).5s       |  2F* - 2D      | 7/2 - 5/2 |  8 - 6  |    |            T1619CA,LS |   L495  |
Cl III    |                   |         237.333   |        | 1.1e+07   | D    |    24.929800       -      30.15385?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  4D* - 4P      | 1/2 - 1/2 |  2 - 2  |    |            T1619CA,LS |         |
Cl III    |                   |         238.0114  |        | 1.1e+06   | E    |    24.929800       -      30.138970      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  4D* - 4P      | 1/2 - 3/2 |  2 - 4  |    |            T1619CA,LS |         |
Cl III    |                   |         238.021   |        | 6.2e+07   | D    |    25.308154       -      30.51712?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4P* - 4P      | 3/2 - 5/2 |  4 - 6  |    |            T1619CA,LS |         |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl III    |                   |         238.799   |        | 1.1e+07   | D    |    24.961851       -      30.15385?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  4D* - 4P      | 3/2 - 1/2 |  4 - 2  |    |            T1619CA,LS |         |
Cl III    |                   |         239.4849  |        | 7.0e+06   | D    |    24.961851       -      30.138970      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  4D* - 4P      | 3/2 - 3/2 |  4 - 4  |    |            T1619CA,LS |         |
Cl III    |                   |         240.406   |        | 1.4e+08   | D    |    25.359844       -      30.51712?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4P* - 4P      | 5/2 - 5/2 |  6 - 6  |    |            T1619CA,LS |         |
Cl III    |                   |         240.9839  |        | 4.3e+05   | E    |    24.961851       -      30.106769      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  4D* - 4P      | 3/2 - 5/2 |  4 - 6  |    |            T1619CA,LS |         |
Cl III    |         241.715   |         241.714   |    700 | 8.8e+07   | D    |    25.295411       -      30.42478?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4P* - 4P      | 1/2 - 3/2 |  2 - 4  |    |            T1619CA,LS |   L480  |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl III    |                   |         241.9940  |        | 1.3e+07   | D    |    25.015529       -      30.138970      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  4D* - 4P      | 5/2 - 3/2 |  6 - 4  |    |            T1619CA,LS |         |
Cl III    |                   |         242.317   |        | 2.8e+07   | E    |    25.308154       -      30.42478?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4P* - 4P      | 3/2 - 3/2 |  4 - 4  |    |            T1619CA,LS |         |
Cl II     |         242.853   |         242.8512  |    170 | 2.5e+07   | D    |    15.947217       -      21.052574      | 3s2.3p3.(4S*).4p - 3s2.3p3.(4S*).5d      |  5P  - 5D*     |   1 - 2   |  3 - 5  |    |            T1619CA,LS |  L1617  |
Cl II     |                   |         243.0878  |        | 4.8e+07   | D    |    15.952249       -      21.052637      | 3s2.3p3.(4S*).4p - 3s2.3p3.(4S*).5d      |  5P  - 5D*     |   2 - 3   |  5 - 7  |    |            T1619CA,LS |         |
Cl II     |                   |         243.0908  |        | 4.2e+07   | D    |    15.952249       -      21.052574      | 3s2.3p3.(4S*).4p - 3s2.3p3.(4S*).5d      |  5P  - 5D*     |   2 - 2   |  5 - 5  |    |            T1619CA,LS |         |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl II     |         243.481   |         243.4809  |    360 | 7.2e+07   | D    |    15.960587       -      21.052737      | 3s2.3p3.(4S*).4p - 3s2.3p3.(4S*).5d      |  5P  - 5D*     |   3 - 4   |  7 - 9  |    |            T1619CA,LS |  L1617  |
Cl II     |                   |         243.4857  |        | 2.4e+07   | D    |    15.960587       -      21.052637      | 3s2.3p3.(4S*).4p - 3s2.3p3.(4S*).5d      |  5P  - 5D*     |   3 - 3   |  7 - 7  |    |            T1619CA,LS |         |
Cl III    |                   |         243.5246  |        | 3.8e+06   | D    |    25.015529       -      30.106769      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  4D* - 4P      | 5/2 - 5/2 |  6 - 6  |    |            T1619CA,LS |         |
Cl III    |                   |         243.661   |        | 2.1e+07   | E    |    27.00998?       -      32.09837?      |  3s2.3p2.(1D).4p - 3s2.3p2.(1D).5s       |  2D* - 2D      | 5/2 - 3/2 |  6 - 4  |    |            T1619CA,LS |         |
Cl III    |                   |         243.691   |        | 2.0e+08   | D    |    27.00998?       -      32.09775?      |  3s2.3p2.(1D).4p - 3s2.3p2.(1D).5s       |  2D* - 2D      | 5/2 - 5/2 |  6 - 6  |    |            T1619CA,LS |         |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl III    |                   |         244.035   |        | 1.9e+08   | D    |    27.01778?       -      32.09837?      |  3s2.3p2.(1D).4p - 3s2.3p2.(1D).5s       |  2D* - 2D      | 3/2 - 3/2 |  4 - 4  |    |            T1619CA,LS |         |
Cl III    |                   |         244.065   |        | 1.4e+07   | E    |    27.01778?       -      32.09775?      |  3s2.3p2.(1D).4p - 3s2.3p2.(1D).5s       |  2D* - 2D      | 3/2 - 5/2 |  4 - 6  |    |            T1619CA,LS |         |
Cl III    |                   |         244.318   |        | 3.5e+07   | E    |    25.295411       -      30.37011?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4P* - 4P      | 1/2 - 1/2 |  2 - 2  |    |            T1619CA,LS |         |
Cl III    |         244.788   |         244.789   |    600 | 9.4e+07   | D    |    25.359844       -      30.42478?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4P* - 4P      | 5/2 - 3/2 |  6 - 4  |    |            T1619CA,LS |   L480  |
Cl III    |         244.932   |         244.933   |    600 | 1.8e+08   | D    |    25.308154       -      30.37011?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).5s       |  4P* - 4P      | 3/2 - 1/2 |  4 - 2  |    |            T1619CA,LS |   L480  |
          |                   |                   |        |           |      |                                          |                                          |                |           |         |    |                       |         |
Cl III    |                   |         246.914   |        | 4.6e+07   | D    |    24.929800       -      29.95116?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  4D* - 4D      | 1/2 - 3/2 |  2 - 4  |    |            T1619CA,LS |         |
Cl III    |                   |         246.993   |        | 9.3e+07   | D    |    24.929800       -      29.94955?      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  4D* - 4D      | 1/2 - 1/2 |  2 - 2  |    |            T1619CA,LS |         |
Cl III    |                   |         247.1525  |        | 1.6e+07   | D    |    25.090262       -      30.106769      |  3s2.3p2.(3P).4p - 3s2.3p2.(3P).4d       |  4D* - 4P      | 7/2 - 5/2 |  8 - 6  |    |            T1619CA,LS |         |
