NIST Atomic Spectra Database Lines Data
Sr : 590 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 26]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 46000 

Query NIST Bibliographic Databases for 
Sr (new window) 
Sr Energy Levels  
Sr Line Wavelengths and Classification  
Sr Transition Probabilities  

---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |      Observed  |        Ritz    |     Rel. |    Aki    | Acc. |          Ei           Ek           | Configurations            |    Terms          |  Ji   Jk  | gi   gk |Type|    TP  |    Line  |
          |     Wavelength |     Wavelength |     Int. |    s^-1   |      |         (eV)         (eV)          |                           |                   |           |         |    |   Ref. |    Ref.  |
          |      Vac (nm)  |      Vac (nm)  |     (?)  |           |      |                                    |                           |                   |           |         |    |        |          |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Sr I      |    186.755     |    186.7546    |          |           |      |    0.000000     -     6.63888      |    5s2 - 4d.(2D<5/2>).4f  |  1S  - 2[3/2]*    |   0 - 1   |  1 - 3  |    |        |   L7603  |
Sr I      |    187.783     |    187.7828    |          |           |      |    0.000000     -     6.60253      |    5s2 - 4d.(2D<3/2>).4f  |  1S  - 2[3/2]*    |   0 - 1   |  1 - 3  |    |        |   L7603  |
          |                |                |          |           |      |                                    |                           |                   |           |         |    |        |          |
Sr III    |    194.058     |                |       20 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr I      |    195.70      |    195.699     |          |           |      |    0.000000     -     6.3355       |    5s2 - 4d.6p            |  1S  - 1P*        |   0 - 1   |  1 - 3  |    |        |   L7603  |
Sr III    |    195.844     |                |      30p |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr III    |    196.692     |                |       30 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr IV     |    199.461     |                |       20 |           |      |                                    |                           |                   |           |         |    |        |   L3647  |
          |                |                |          |           |      |                                    |                           |                   |           |         |    |        |          |
Sr I      |    201.83      |    201.828     |          |           |      |    0.000000     -     6.1430       |    5s2 - 4d.6p            |  1S  - 3P*        |   0 - 1   |  1 - 3  |    |        |   L7603  |
Sr II     |    201.931     |                |          | 1.2e+07   |      |                                    |                           |                   | 1/2 - 1/2 |  2 - 2  |    |  T3464 |   L3450  |
Sr I      |    202.386     |    202.3887    |          |           |      |    0.000000     -     6.126041     |    5s2 - 4d.6p            |  1S  - 3D*        |   0 - 1   |  1 - 3  |    |        |   L7603  |
Sr II     |    205.254     |                |          | 2.4e+07   |      |                                    |                           |                   | 3/2 - 1/2 |  4 - 2  |    |  T3464 |   L3450  |
Sr III    |    206.929     |                |       25 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
          |                |                |          |           |      |                                    |                           |                   |           |         |    |        |          |
Sr III    |    210.026     |                |       50 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr IV     |    210.505     |                |       20 |           |      |                                    |                           |                   |           |         |    |        |   L3647  |
Sr III    |    211.498     |                |       25 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr IV     |    211.857     |                |       20 |           |      |                                    |                           |                   |           |         |    |        |   L3647  |
Sr III    |    211.915     |                |       30 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
          |                |                |          |           |      |                                    |                           |                   |           |         |    |        |          |
Sr III    |    212.019     |                |       50 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr III    |    213.379     |                |       50 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr III    |    214.348     |                |       30 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr III    |    214.642     |                |       20 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr II     |    215.352     |                |     1400 |           |      |                                    |                           |                   |           |         |    |        |   L3475  |
          |                |                |          |           |      |                                    |                           |                   |           |         |    |        |          |
Sr II     |    216.664     |                |     1400 |           |      |                                    |                           |                   |           |         |    |        |   L3475  |
Sr III    |    217.959     |                |       30 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr III    |    218.082     |                |       30 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr III    |    219.157     |                |       50 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr I      |    219.4663    |    219.46671   |          | 2.56e+05  | A'   |    0.000000     -     5.649340     |    5s2 - 5s.20p           |  1S  - 1P*        |   0 - 1   |  1 - 3  |    |  T5889 |   L7603  |
          |                |                |          |           |      |                                    |                           |                   |           |         |    |        |          |
Sr I      |    219.6900    |    219.69022   |          | 3.2e+05   | B'   |    0.000000     -     5.643592     |    5s2 - 5s.19p           |  1S  - 1P*        |   0 - 1   |  1 - 3  |    |  T4337 |   L7603  |
Sr I      |    219.8350    |    219.834408  |          |           |      |    0.000000     -     5.63989031   |    5s2 - 5s.19s           |  1S  - 1S         |   0   0   |  1 - 1  | 2P |        |  L14021  |
Sr I      |    219.9579    |    219.95900   |          | 4.2e+05   | B'   |    0.000000     -     5.636696     |    5s2 - 5s.18p           |  1S  - 1P*        |   0 - 1   |  1 - 3  |    |  T4337 |   L7603  |
Sr I      |    220.1350    |    220.135586  |          |           |      |    0.000000     -     5.63217409   |    5s2 - 5s.18s           |  1S  - 1S         |   0   0   |  1 - 1  | 2P |        |  L14021  |
Sr I      |    220.2863    |    220.28694   |          | 5.0e+05   | B'   |    0.000000     -     5.628304     |    5s2 - 5s.17p           |  1S  - 1P*        |   0 - 1   |  1 - 3  |    |  T4337 |   L7603  |
          |                |                |          |           |      |                                    |                           |                   |           |         |    |        |          |
Sr III    |    220.455     |                |       50 |           |      |                                    |                           |                   |           |         |    |        |   L1771  |
Sr I      |    220.5050    |    220.506058  |          |           |      |    0.000000     -     5.62271151   |    5s2 - 5s.17s           |  1S  - 1S         |   0   0   |  1 - 1  | 2P |        |  L14021  |
Sr I      |    220.6927    |    220.69214   |          | 6.4e+05   | B'   |    0.000000     -     5.617970     |    5s2 - 5s.16p           |  1S  - 1P*        |   0 - 1   |  1 - 3  |    |  T4337 |   L7603  |
Sr I      |    220.9700    |    220.968945  |          |           |      |    0.000000     -     5.61093300   |    5s2 - 5s.16s           |  1S  - 1S         |   0   0   |  1 - 1  | 2P |        |  L14021  |
