NIST Atomic Spectra Database Lines Data
Pd : 203 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 26]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 24000 

Query NIST Bibliographic Databases for 
Pd (new window) 
Pd Energy Levels  
Pd Line Wavelengths and Classification  
Pd Transition Probabilities  

-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |      Observed  |        Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek           |           Configurations            |        Terms       |   Ji   Jk   | gi   gk |Type|    TP  |    Line  |
          |     Wavelength |     Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |                                     |                    |             |         |    |   Ref. |    Ref.  |
          |      Vac (nm)  |      Vac (nm)  |  (?)  |           |      |                                    |                                     |                    |             |         |    |        |          |
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Pd III    |    188.740     |                |  1000 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
Pd III    |    189.134     |                |  1500 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
          |                |                |       |           |      |                                    |                                     |                    |             |         |    |        |          |
Pd III    |    191.462     |                |  4000 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
Pd III    |    193.033     |                |  1000 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
Pd III    |    194.164     |                |  2000 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
Pd III    |    195.156     |                |   400 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
Pd III    |    197.229     |                |   300 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
          |                |                |       |           |      |                                    |                                     |                    |             |         |    |        |          |
Pd III    |    197.753     |                |   300 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
Pd III    |    200.281     |                |   800 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
Pd III    |    200.512     |                |  1000 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
Pd III    |    205.577     |                |   500 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
Pd III    |    215.050     |                |   500 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
          |                |                |       |           |      |                                    |                                     |                    |             |         |    |        |          |
Pd II     |    216.29408   |    216.294080  |    50 |           |      |    3.3596100    -      9.0918148   |      4d8.(3F).5s - 4d8.(3F).5p      |      4F  - 4F*     |  7/2 - 7/2  |  8 - 8  |    |        |  L11331  |
Pd III    |    217.823     |                |   500 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
Pd III    |    217.831     |                |   500 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
Pd II     |    218.30201   |    218.302010  |    50 |           |      |    3.7130973    -      9.3925775   |      4d8.(3F).5s - 4d8.(3F).5p      |      4F  - 2F*     |  3/2 - 5/2  |  4 - 6  |    |        |  L11331  |
Pd II     |    221.28314   |    221.283138  |    50 |           |      |    3.3596100    -      8.9625762   |      4d8.(3F).5s - 4d8.(3F).5p      |      4F  - 4G*     |  7/2 - 9/2  |  8 - 10 |    |        |  L11331  |
          |                |                |       |           |      |                                    |                                     |                    |             |         |    |        |          |
Pd II     |    223.22843   |    223.228434  |  100r |           |      |    3.1100529    -      8.6641928   |      4d8.(3F).5s - 4d8.(3F).5p      |      4F  - 4F*     |  9/2 - 9/2  | 10 - 10 |    |        |  L11331  |
Pd III    |    229.216     |                |   100 |           |      |                                    |                                     |                    |             |         |    |        |   L3536  |
Pd II     |    229.72240   |    229.722399  |  200r |           |      |    3.1100529    -      8.5071842   |      4d8.(3F).5s - 4d8.(3F).5p      |      4F  - 4G*     |  9/2 - 11/2 | 10 - 12 |    |        |  L11331  |
Pd II     |    235.20666   |    235.206666  |    50 |           |      |    3.3596100    -      8.6308974   |      4d8.(3F).5s - 4d8.(3F).5p      |      4F  - 4G*     |  7/2 - 7/2  |  8 - 8  |    |        |  L11331  |
Pd II     |    236.12559   |    236.125591  |   270 |           |      |   10.612542     -     15.8633151   |      4d8.(1G).5p - 4d8.(1G).5d      |      2H* - 2I      | 11/2 - 13/2 | 12 - 14 |    |        |  L11331  |
          |                |                |       |           |      |                                    |                                     |                    |             |         |    |        |          |
Pd II     |    236.30535   |    236.305355  |    50 |           |      |    3.5867906    -      8.8335694   |      4d8.(3F).5s - 4d8.(3F).5p      |      4F  - 2F*     |  5/2 - 7/2  |  6 - 8  |    |        |  L11331  |
Pd II     |    236.86899   |    236.868984  |    75 |           |      |    3.1100529    -      8.3443470   |      4d8.(3F).5s - 4d8.(3F).5p      |      4F  - 2G*     |  9/2 - 9/2  | 10 - 10 |    |        |  L11331  |
Pd II     |    237.28818   |    237.288170  |    60 |           |      |    3.5867906    -      8.8118380   |      4d8.(3F).5s - 4d8.(3F).5p      |      4F  - 4G*     |  5/2 - 5/2  |  6 - 6  |    |        |  L11331  |
Pd II     |    238.90380   |    238.903814  |    50 |           |      |    5.1082828    -     10.297995    |      4d8.(1D).5s - 4d8.(3P).5p      |      2D  - 4D*     |  5/2 - 7/2  |  6 - 8  |    |        |  L11331  |
