NIST Atomic Spectra Database Lines Data
B : 2089 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 21]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 32000 

Query NIST Bibliographic Databases for 
B (new window) 
B Energy Levels  
B Line Wavelengths and Classification  
B Transition Probabilities  

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |               Ritz    |   Rel. |     Aki    | Acc. |                 Ei           Ek                  |              Configurations                   |      Terms     |              Ji   Jk               | gi   gk |Type|      TP  |          Line  |
          |            Wavelength |            Wavelength |   Int. |     s^-1   |      |                (eV)         (eV)                 |                                               |                |                                    |         |    |     Ref. |          Ref.  |
          |             Vac (nm)  |             Vac (nm)  |   (?)  |            |      |                                                  |                                               |                |                                    |         |    |          |                |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
B IV      |                       |          5.04977      |        |  7.85e+02  | B    |      0.00              -     245.52443           |                 1s2 - 1s.4p                   |    1S  - 3P*   |               0 - 2                |  1 - 5  | M2 |    T5612 |                |
B III     |          5.124        |          5.124        |        |            |      |    202.04521           -     444.012             |              1s.2p2 - 2p3                     |    4P  - 4S*   |     1/2,3/2,5/2 - 3/2              | 12 - 4  |    |          |       L11484   |
B III     |          5.166        |          5.166        |     3* |            |      |     23.924143          -     263.925             |              1s2.3p - 1s.3p.(3P*).4p          |    2P* - 2D    |             3/2 - 3/2,5/2          |  4 - 10 |    |          |         L4250  |
B III     |          5.166        |          5.166        |     3* |            |      |     23.922902          -     263.925             |              1s2.3p - 1s.3p.(3P*).4p          |    2P* - 2D    |             1/2 - 3/2,5/2          |  2 - 10 |    |          |         L4250  |
B IV      |          5.26853      |          5.26810      |    700 |  1.0844e+11| AAA  |      0.00              -     235.3490            |                 1s2 - 1s.3p                   |    1S  - 1P*   |               0 - 1                |  1 - 3  |    | T8636c73 |          L490  |
          |                       |                       |        |            |      |                                                  |                                               |                |                                    |         |    |          |                |
B IV      |                       |          5.27196      |        |  5.1458e+06| AAA  |      0.00              -     235.1767            |                 1s2 - 1s.3d                   |    1S  - 1D    |               0 - 2                |  1 - 5  | E2 |    T7378 |                |
B IV      |                       |          5.28479      |        |  1.76e+03  | B    |      0.00              -     234.6057            |                 1s2 - 1s.3p                   |    1S  - 3P*   |               0 - 2                |  1 - 5  | M2 |    T5612 |                |
B IV      |          5.2870       |          5.28479      |      1 |            |      |      0.00              -     234.6057            |                 1s2 - 1s.3p                   |    1S  - 3P*   |               0 - 1                |  1 - 3  |    |          |         L4250  |
B III     |          5.392        |          5.392        |     1* |            |      |      5.9998969         -     235.94              |              1s2.2p - 1s.2p.(3P*).5p          |    2P* - 2D    |             3/2 - 3/2,5/2          |  4 - 10 |    |          |         L4250  |
B III     |          5.392        |          5.392        |     1* |            |      |      5.9956690         -     235.94              |              1s2.2p - 1s.2p.(3P*).5p          |    2P* - 2D    |             1/2 - 3/2,5/2          |  2 - 10 |    |          |         L4250  |
          |                       |                       |        |            |      |                                                  |                                               |                |                                    |         |    |          |                |
B III     |          5.392        |          5.392        |     1* |            |      |      5.9998969         -     235.94              |              1s2.2p - 1s.2p.(3P*).5p          |    2P* - 2P    |             3/2 - 1/2,3/2          |  4 - 6  |    |          |         L4250  |
B III     |          5.392        |          5.392        |     1* |            |      |      5.9956690         -     235.94              |              1s2.2p - 1s.2p.(3P*).5p          |    2P* - 2P    |             1/2 - 1/2,3/2          |  2 - 6  |    |          |         L4250  |
B III     |          5.469        |          5.469        |     3* |            |      |      5.9998969         -     232.706             |              1s2.2p - 1s.2p.(3P*).4p          |    2P* - 2D    |             3/2 - 3/2,5/2          |  4 - 10 |    |          |         L4250  |
B III     |          5.469        |          5.469        |     3* |            |      |      5.9956690         -     232.706             |              1s2.2p - 1s.2p.(3P*).4p          |    2P* - 2D    |             1/2 - 3/2,5/2          |  2 - 10 |    |          |         L4250  |
B III     |          5.469        |          5.469        |     3* |            |      |      5.9998969         -     232.706             |              1s2.2p - 1s.2p.(3P*).4p          |    2P* - 2P    |             3/2 - 1/2,3/2          |  4 - 6  |    |          |         L4250  |
          |                       |                       |        |            |      |                                                  |                                               |                |                                    |         |    |          |                |
B III     |          5.469        |          5.469        |     3* |            |      |      5.9956690         -     232.706             |              1s2.2p - 1s.2p.(3P*).4p          |    2P* - 2P    |             1/2 - 1/2,3/2          |  2 - 6  |    |          |         L4250  |
B III     |          5.526        |          5.5258       |      1 |            |      |      0.000000          -     224.374             |              1s2.2s - 1s.2s.(1S).3p           |    2S  - 2P*   |             1/2 - 1/2,3/2          |  2 - 6  |    |          |         L4250  |
B III     |          5.578        |          5.5777       |     3* |            |      |      5.9956690         -     228.280             |              1s2.2p - 1s.2p.(1P*).3p          |    2P* - 2P    |             1/2 - 1/2,3/2          |  2 - 6  |    |          |  L4250,L12547  |
B III     |          5.578        |          5.5778       |     3* |            |      |      5.9998969         -     228.280             |              1s2.2p - 1s.2p.(1P*).3p          |    2P* - 2P    |             3/2 - 1/2,3/2          |  4 - 6  |    |          |  L4250,L12547  |
B III     |          5.578        |          5.5781       |     3* |            |      |      5.9956690         -     228.2648            |              1s2.2p - 1s.2p.(1P*).3p          |    2P* - 2D    |             1/2 - 3/2,5/2          |  2 - 10 |    |          |  L4250,L12547  |
          |                       |                       |        |            |      |                                                  |                                               |                |                                    |         |    |          |                |
B III     |          5.578        |          5.5782       |     3* |            |      |      5.9998969         -     228.2648            |              1s2.2p - 1s.2p.(1P*).3p          |    2P* - 2D    |             3/2 - 3/2,5/2          |  4 - 10 |    |          |  L4250,L12547  |
B III     |          5.616        |          5.616        |     4* |            |      |      5.9998969         -     226.77              |              1s2.2p - 1s.2p.(3P*).3p          |    2P* - 2S    |             3/2 - 1/2              |  4 - 2  |    |          |         L4250  |
B III     |          5.616        |          5.616        |     4* |            |      |      5.9956690         -     226.77              |              1s2.2p - 1s.2p.(3P*).3p          |    2P* - 2S    |             1/2 - 1/2              |  2 - 2  |    |          |         L4250  |
B III     |          5.616        |          5.616        |     4* |            |      |      0.000000          -     220.766             |              1s2.2s - 1s.2s.(3S).3p           |    2S  - 2P*   |             1/2 - 1/2,3/2          |  2 - 6  |    |          |  L4250,L12547  |
B III     |          5.630        |          5.62907      |    3a* |            |      |      5.9956690         -     226.2526            |              1s2.2p - 1s.2p.(3P*).3p          |    2P* - 2D    |             1/2 - 3/2,5/2          |  2 - 10 |    |          |         L6200  |
          |                       |                       |        |            |      |                                                  |                                               |                |                                    |         |    |          |                |
B III     |          5.630        |          5.62918      |    3a* |            |      |      5.9998969         -     226.2526            |              1s2.2p - 1s.2p.(3P*).3p          |    2P* - 2D    |             3/2 - 3/2,5/2          |  4 - 10 |    |          |         L6200  |
B III     |          5.635        |          5.6365       |     3* |            |      |      5.9956690         -     225.961             |              1s2.2p - 1s.2s.(1S).3d           |    2P* - 2D    |             1/2 - 3/2,5/2          |  2 - 10 |    |          |  L4250,L12547  |
B III     |          5.635        |          5.6366       |     3* |            |      |      5.9998969         -     225.961             |              1s2.2p - 1s.2s.(1S).3d           |    2P* - 2D    |             3/2 - 3/2,5/2          |  4 - 10 |    |          |  L4250,L12547  |
B III     |          5.656        |          5.65628      |     3* |            |      |      5.9956690         -     225.19298           |              1s2.2p - 1s.2p.(3P*).3p          |    2P* - 2P    |             1/2 - 1/2,3/2          |  2 - 6  |    |          |         L4250  |
B III     |          5.656        |          5.65639      |     3* |            |      |      5.9998969         -     225.19298           |              1s2.2p - 1s.2p.(3P*).3p          |    2P* - 2P    |             3/2 - 1/2,3/2          |  4 - 6  |    |          |         L4250  |
          |                       |                       |        |            |      |                                                  |                                               |                |                                    |         |    |          |                |
B II      |          5.738        |          5.738        |     3a |            |      |      0.00000           -     216.0883            |             1s2.2s2 - 1s.2s2.6p               |    1S  - 1P*   |               0 - 1                |  1 - 3  |    |          |        L12120  |
B II      |          5.759        |          5.759        |     7a |            |      |      0.00000           -     215.286             |             1s2.2s2 - 1s.2s2.5p               |    1S  - 1P*   |               0 - 1                |  1 - 3  |    |          |        L12120  |
B II      |          5.801        |          5.801        |    10a |            |      |      0.00000           -     213.7289            |             1s2.2s2 - 1s.2s2.4p               |    1S  - 1P*   |               0 - 1                |  1 - 3  |    |          |        L12120  |
B II      |          5.901        |          5.901        |    30a |            |      |      0.00000           -     210.1073            |             1s2.2s2 - 1s.2s2.3p               |    1S  - 1P*   |               0 - 1                |  1 - 3  |    |          |        L12120  |
B IV      |          6.03144      |          6.03147      |   1000 |  3.7211e+11| AAA  |      0.00              -     205.56229           |                 1s2 - 1s.2p                   |    1S  - 1P*   |               0 - 1                |  1 - 3  |    | T8636c73 |          L490  |
          |                       |                       |        |            |      |                                                  |                                               |                |                                    |         |    |          |                |
B III     |          6.0396       |          6.0396       |    19* |            |      |     32.945280          -     238.2307            |              1s2.5p - 1s.2p.(1P*).5p          |    2P* - 2D    |             1/2 - 3/2,5/2          |  2 - 10 |    |          |         L5145  |
B III     |          6.0396       |          6.0396       |    19* |            |      |     32.945544          -     238.2307            |              1s2.5p - 1s.2p.(1P*).5p          |    2P* - 2D    |             3/2 - 3/2,5/2          |  4 - 10 |    |          |         L5145  |
B III     |          6.0440       |          6.0440       |   170* |            |      |     30.269855          -     235.409             |              1s2.4d - 1s.2p.(1P*).4d          |    2D  - 2D*   |             5/2 - 3/2,5/2          |  6 - 10 |    |          |        L6119   |
B III     |          6.0440       |          6.0440       |   170* |            |      |     30.269702          -     235.409             |              1s2.4d - 1s.2p.(1P*).4d          |    2D  - 2D*   |             3/2 - 3/2,5/2          |  4 - 10 |    |          |        L6119   |
B III     |          6.0493       |          6.0493       |    90* |            |      |     30.107534          -     235.0641            |              1s2.4p - 1s.2p.(1P*).4p          |    2P* - 2D    |             3/2 - 3/2,5/2          |  4 - 10 |    |          |         L5145  |
          |                       |                       |        |            |      |                                                  |                                               |                |                                    |         |    |          |                |
B III     |          6.0493       |          6.0493       |    90* |            |      |     30.107049          -     235.0641            |              1s2.4p - 1s.2p.(1P*).4p          |    2P* - 2D    |             1/2 - 3/2,5/2          |  2 - 10 |    |          |         L5145  |
B III     |          6.0500       |          6.0490       |    90* |            |      |     24.309787          -     229.2753            |              1s2.3d - 1s.2p.(1P*).3d          |    2D  - 2D*   |             5/2 - 3/2,5/2          |  6 - 10 |    |          |        L6119   |
B III     |          6.0500       |          6.0490       |    90* |            |      |     24.309425          -     229.2753            |              1s2.3d - 1s.2p.(1P*).3d          |    2D  - 2D*   |             3/2 - 3/2,5/2          |  4 - 10 |    |          |        L6119   |
B III     |          6.0643       |          6.0643       |    50* |            |      |     24.309425          -     228.7595            |              1s2.3d - 1s.2s.(3S).4f           |    2D  - 2F*   |             3/2 - 5/2,7/2          |  4 - 14 |    |          |         L5145  |
B III     |          6.0643       |          6.0643       |    50* |            |      |     24.309787          -     228.7595            |              1s2.3d - 1s.2s.(3S).4f           |    2D  - 2F*   |             5/2 - 5/2,7/2          |  6 - 14 |    |          |         L5145  |
          |                       |                       |        |            |      |                                                  |                                               |                |                                    |         |    |          |                |
B III     |          6.0670       |          6.0670       |   100* |            |      |     23.922902          -     228.280             |              1s2.3p - 1s.2p.(1P*).3p          |    2P* - 2P    |             1/2 - 1/2,3/2          |  2 - 6  |    |          |        L6119   |
B III     |          6.0670       |          6.0671       |   100* |            |      |     23.924143          -     228.280             |              1s2.3p - 1s.2p.(1P*).3p          |    2P* - 2P    |             3/2 - 1/2,3/2          |  4 - 6  |    |          |        L6119   |
B III     |          6.0675       |          6.0675       |    30* |            |      |     22.342189          -     226.680             |              1s2.3s - 1s.2p.(1P*).3s          |    2S  - 2P*   |             1/2 - 1/2,3/2          |  2 - 6  |    |          |         L5145  |
B III     |          6.0675       |          6.0675       |    30* |            |      |     23.924143          -     228.2648            |              1s2.3p - 1s.2p.(1P*).3p          |    2P* - 2D    |             3/2 - 3/2,5/2          |  4 - 10 |    |          |         L5145  |
B III     |          6.0675       |          6.0675       |    30* |            |      |     23.922902          -     228.2648            |              1s2.3p - 1s.2p.(1P*).3p          |    2P* - 2D    |             1/2 - 3/2,5/2          |  2 - 10 |    |          |         L5145  |
          |                       |                       |        |            |      |                                                  |                                               |                |                                    |         |    |          |                |
B III     |                       |          6.1063       |        |            |      |      5.9956690         -    [209.04]             |              1s2.2p - 1s.2p2                  |    2P* - 2S    |             1/2 - 1/2              |  2 - 2  |    |          |         L4250  |
B III     |                       |          6.1065       |        |            |      |      5.9998969         -    [209.04]             |              1s2.2p - 1s.2p2                  |    2P* - 2S    |             3/2 - 1/2              |  4 - 2  |    |          |         L4250  |
B IV      |          6.1088       |          6.10907      |     15 |  3.7110e+06| AAA  |      0.00              -     202.9509038         |                 1s2 - 1s.2p                   |    1S  - 3P*   |               0 - 1                |  1 - 3  |    | T8636c73 |         L5145  |
