NIST Atomic Spectra Database Lines Data
Kr : 4609 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 22]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 20000 

Query NIST Bibliographic Databases for 
Kr (new window) 
Kr Energy Levels  
Kr Line Wavelengths and Classification  
Kr Transition Probabilities  

---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |           Observed  |             Ritz    |   Rel. |    Aki    | Acc. |                Ei           Ek                |                Configurations                      |           Terms          |   Ji   Jk   | gi   gk |Type|    TP  |     Line  |
          |          Wavelength |          Wavelength |   Int. |    s^-1   |      |               (eV)         (eV)               |                                                    |                          |             |         |    |   Ref. |     Ref.  |
          |           Vac (nm)  |           Vac (nm)  |   (?)  |           |      |                                               |                                                    |                          |             |         |    |        |           |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Kr III    |        57.6076      |        57.607+      |      4 |           |      |        1.81566        -        23.337945      |               4s2.4p4 - 4s2.4p3.(2P*).4d           |         1D  - 3D*        |    2 - 1    |  5 - 3  |    |        |    L3262  |
Kr II     |        57.6653      |        57.6649+     |      1 |           |      |        0.665808       -        22.166623      |               4s2.4p5 - 4s2.4p4.(3P).7s            |         2P* - 2P         |  1/2 - 1/2  |  2 - 2  |    |        |     L353  |
Kr II     |        57.6998      |        57.7008+     |      0 |           |      |        0.00000        -        21.487446      |               4s2.4p5 - 4s2.4p4.(3P).7s            |         2P* - 4P         |  3/2 - 5/2  |  4 - 6  |    |        |     L353  |
Kr V      |        57.728       |        57.73+       |     10 |           |      |        2.445332       -        23.9226        |               4s2.4p2 - 4s2.4p.4d                  |         1D  - 3F*        |    2 - 3    |  5 - 7  |    |        |    L9919  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr VI     |        57.768       |        57.77+       |      6 |           |      |       21.0877         -        42.5501        |                4s.4p2 - 4s.4p.(3P*).4d             |         2S  - 2D*        |  1/2 - 3/2  |  2 - 4  |    |        |    L7277  |
Kr III    |        57.809       |        57.809+      |      0 |           |      |        0.0000         -        21.447171      |               4s2.4p4 - 4s2.4p3.(2P*).4d           |         3P  - 3P*        |    2 - 1    |  5 - 3  |    |        |    L7284  |
Kr III    |        57.8212      |        57.821+      |      3 |           |      |        0.65872        -        22.101299      |               4s2.4p4 - 4s2.4p3.(2P*).5s           |         3P  - 3P*        |    0 - 1    |  1 - 3  |    |        |     L353  |
Kr IV     |        57.896       |        57.896+      |      7 |           |      |        0.0000         -        21.41505       |               4s2.4p3 - 4s2.4p2.(3P).4d            |         4S* - 4F         |  3/2 - 3/2  |  4 - 4  |    |        |    L7257  |
Kr II     |        57.9101      |        57.9096+     |      0 |           |      |        0.665808       -        22.075763      |               4s2.4p5 - 4s2.4p4.(3P).7s            |         2P* - 4P         |  1/2 - 1/2  |  2 - 2  |    |        |     L353  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr VIII   |        57.9246      |        57.93+       |     40 |           |      |       46.3758         -        67.7798        |                    4d - 5p                         |         2D  - 2P*        |  3/2 - 1/2  |  4 - 2  |    |        |   L10636  |
Kr II     |        57.9414      |        57.9425+     |      1 |           |      |        0.665808       -        22.063617      |               4s2.4p5 - 4s2.4p4.(3P).7s            |         2P* - 2P         |  1/2 - 3/2  |  2 - 4  |    |        |     L353  |
Kr III    |        57.9831      |        57.983+      |      6 |           |      |        0.0000         -        21.382993      |               4s2.4p4 - 4s2.4p3.(2D*).4d           |         3P  - 3D*        |    2 - 2    |  5 - 5  |    |        |     L353  |
Kr II     |        58.0345      |        58.0343+     |      0 |           |      |        0.665808       -        22.029773      |               4s2.4p5 - 4s2.4p4.(1D).5d            |         2P* - 2P         |  1/2 - 3/2  |  2 - 4  |    |        |     L353  |
Kr III    |        58.0580      |        58.058+      |      5 |           |      |        0.56393        -        21.919258      |               4s2.4p4 - 4s2.4p3.(2P*).4d           |         3P  - 3P*        |    1 - 2    |  3 - 5  |    |        |     L353  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr VI     |        58.0620      |        58.06+       |    30w |           |      |        1.006          -        22.3592        |                4s2.4p - 4s.4p2                     |         2P* - 2P         |  3/2 - 1/2  |  4 - 2  |    |        |    L7277  |
Kr II     |        58.1219      |        58.1226+     |      1 |           |      |        0.00000        -        21.331494      |               4s2.4p5 - 4s2.4p4.(1D).6s            |         2P* - 2D         |  3/2 - 3/2  |  4 - 4  |    |        |     L353  |
Kr IV     |        58.142       |        58.142+      |      6 |           |      |        4.14177        -        25.46630       |               4s2.4p3 - 4s.4p4                     |         2P* - 2P         |  3/2 - 3/2  |  4 - 4  |    |        |    L7257  |
Kr II     |        58.1500      |        58.1501+     |      3 |           |      |        0.00000        -        21.321419      |               4s2.4p5 - 4s2.4p4.(1D).6s            |         2P* - 2D         |  3/2 - 5/2  |  4 - 6  |    |        |     L353  |
Kr IV     |        58.204       |        58.204+      |      7 |           |      |        4.14177        -        25.44335       |               4s2.4p3 - 4s2.4p2.(3P).5s            |         2P* - 4P         |  3/2 - 3/2  |  4 - 4  |    |        |    L7257  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr VII    |        58.3335      |        58.33+       |     10 |           |      |       39.8974         -        61.1514        |                   4p2 - 4s.5p                      |         1S  - 3P*        |    0 - 1    |  1 - 3  |    |        |    L9313  |
Kr IV     |        58.368       |        58.371+      |     4* |           |      |        3.85050        -        25.09109       |               4s2.4p3 - 4s2.4p2.(3P).5s            |         2P* - 4P         |  1/2 - 1/2  |  2 - 2  |    |        |    L7257  |
Kr IV     |        58.368       |        58.367+      |     4* |           |      |        4.14177        -        25.38395       |               4s2.4p3 - 4s2.4p2.(3P).4d            |         2P* - 4P         |  3/2 - 1/2  |  4 - 2  |    |        |    L7257  |
Kr III    |        58.465       |        58.464+      |      8 |           |      |        1.81566        -        23.022454      |               4s2.4p4 - 4s2.4p3.(2P*).4d           |         1D  - 3D*        |    2 - 2    |  5 - 5  |    |        |    L7284  |
Kr VI     |        58.4958      |        58.50+       |    11w |           |      |       13.3700         -        34.5652        |                4s.4p2 - 4p3                        |         4P  - 4S*        |  1/2 - 3/2  |  2 - 4  |    |        |    L7277  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr IX     |        58.50        |        58.41+       |   300* |           |      |      [86.8818]        -      [108.108]        |      3d9.(2D<3/2>).4s - 3d9.(2D<3/2>).4p           |     2[3/2]  - 2[3/2]*    |    1 - 2    |  3 - 5  |    |        |    L7391  |
Kr IX     |        58.50        |        58.36+       |   300* |           |      |      [85.6033]        -      [106.847]        |      3d9.(2D<5/2>).4s - 3d9.(2D<5/2>).4p           |     2[5/2]  - 2[5/2]*    |    3 - 3    |  7 - 7  |    |        |    L7391  |
Kr VI     |        58.514       |        58.52+       |      4 |           |      |       27.5396         -        48.7280        |                4s2.4d - 4s.4p.(1P*).4d             |         2D  - 2P*        |  3/2 - 3/2  |  4 - 4  |    |        |    L7277  |
Kr III    |        58.5141      |        58.514+      |      6 |           |      |        0.0000         -        21.188767      |               4s2.4p4 - 4s2.4p3.(2D*).5s           |         3P  - 1D*        |    2 - 2    |  5 - 5  |    |        |     L353  |
Kr VII    |        58.5357      |        58.536+      |     80 |           |      |        0.0000         -        21.18084       |                   4s2 - 4s.4p                      |         1S  - 1P*        |    0 - 1    |  1 - 3  |    |        |    L9313  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr II     |        58.5688      |        58.5689+     |      2 |           |      |        0.665808       -        21.834762      |               4s2.4p5 - 4s2.4p4.(1D).5d            |         2P* - 2D         |  1/2 - 3/2  |  2 - 4  |    |        |     L353  |
Kr III    |        58.5955      |        58.595+      |      6 |           |      |        0.56393        -        21.723414      |               4s2.4p4 - 4s2.4p3.(2P*).4d           |         3P  - 3F*        |    1 - 2    |  3 - 5  |    |        |     L353  |
Kr II     |        58.6269      |        58.6272+     |      1 |           |      |        0.00000        -        21.147907      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 2D         |  3/2 - 3/2  |  4 - 4  |    |        |     L353  |
Kr V      |        58.631       |        58.63+       |    12l |           |      |        2.445332       -        23.5916        |               4s2.4p2 - 4s2.4p.4d                  |         1D  - 3F*        |    2 - 2    |  5 - 5  |    |        |    L9919  |
Kr VIII   |        58.6969      |        58.70+       |     50 |           |      |       69.7697         -        90.8919        |                    4f - 5g                         |         2F* - 2G         |  7/2 - 9/2  |  8 - 10 |    |        |   L10636  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr VIII   |        58.7121      |        58.71+       |     45 |           |      |       69.7740         -        90.8917        |                    4f - 5g                         |         2F* - 2G         |  5/2 - 7/2  |  6 - 8  |    |        |   L10636  |
Kr III    |        58.7378      |        58.738+      |      1 |           |      |        1.81566        -        22.923663      |               4s2.4p4 - 4s2.4p3.(2P*).4d           |         1D  - 3D*        |    2 - 3    |  5 - 7  |    |        |     L353  |
Kr III    |        58.7536      |        58.754+      |      1 |           |      |        0.0000         -        21.102394      |               4s2.4p4 - 4s2.4p3.(2D*).4d           |         3P  - 3D*        |    2 - 1    |  5 - 3  |    |        |     L353  |
Kr V      |        58.773       |        58.770+      |      6 |           |      |       18.385216       -        39.48161       |                4s.4p3 - 4p4                        |         3P* - 3P         |    1 - 1    |  3 - 3  |    |        |    L7272  |
Kr VI     |        58.794       |        58.79+       |     12 |           |      |        0.000          -        21.0877        |                4s2.4p - 4s.4p2                     |         2P* - 2S         |  1/2 - 1/2  |  2 - 2  |    |        |    L7277  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr VI     |        58.831       |        58.83+       |      9 |           |      |       27.6534         -        48.7280        |                4s2.4d - 4s.4p.(1P*).4d             |         2D  - 2P*        |  5/2 - 3/2  |  6 - 4  |    |        |    L7277  |
Kr II     |        58.9265      |        58.9264+     |      5 |           |      |        0.00000        -        21.040505      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 2D         |  3/2 - 5/2  |  4 - 6  |    |        |     L353  |
Kr IV     |        59.183       |        59.183+      |      3 |           |      |        4.14177        -        25.09109       |               4s2.4p3 - 4s2.4p2.(3P).5s            |         2P* - 4P         |  3/2 - 1/2  |  4 - 2  |    |        |    L7257  |
Kr VI     |        59.228       |        59.23+       |      4 |           |      |       27.6534         -        48.5867        |                4s2.4d - 4s.4p.(1P*).4d             |         2D  - 2D*        |  5/2 - 5/2  |  6 - 6  |    |        |    L7277  |
Kr VI     |        59.268       |        59.27+       |      2 |           |      |       22.7904         -        43.7103        |                4s.4p2 - 4s.4p.(3P*).4d             |         2P  - 2F*        |  3/2 - 5/2  |  4 - 6  |    |        |    L7277  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr VI     |        59.356       |        59.36+       |      4 |           |      |       27.5396         -        48.4276        |                4s2.4d - 4s.4p.(1P*).4d             |         2D  - 2D*        |  3/2 - 3/2  |  4 - 4  |    |        |    L7277  |
Kr III    |        59.3703      |        59.370+      |      6 |           |      |        0.56393        -        21.447171      |               4s2.4p4 - 4s2.4p3.(2P*).4d           |         3P  - 3P*        |    1 - 1    |  3 - 3  |    |        |     L353  |
Kr III    |        59.4098      |        59.410+      |      6 |           |      |        1.81566        -        22.684994      |               4s2.4p4 - 4s2.4p3.(2D*).4d           |         1D  - 1F*        |    2 - 3    |  5 - 7  |    |        |     L353  |
Kr II     |        59.4286      |        59.4289+     |      1 |           |      |        0.665808       -        21.528402      |               4s2.4p5 - 4s2.4p4.(3P).7s            |         2P* - 4P         |  1/2 - 3/2  |  2 - 4  |    |        |     L353  |
Kr VI     |        59.4618      |        59.46+       |    12w |           |      |       13.3700         -        34.2210        |                4s.4p2 - 4p3                        |         4P  - 2D*        |  1/2 - 3/2  |  2 - 4  |    |        |    L7277  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr VII    |        59.4890      |        59.490+      |     50 |           |      |       14.88986        -        35.73103       |                 4s.4p - 4p2                        |         3P* - 3P         |    1 - 2    |  3 - 5  |    |        |    L9313  |
Kr IV     |        59.516       |        59.517+      |     3d |           |      |        4.14177        -        24.97342       |               4s2.4p3 - 4s2.4p2.(3P).4d            |         2P* - 4P         |  3/2 - 5/2  |  4 - 6  |    |        |    L7257  |
Kr III    |        59.5530      |        59.553+      |      7 |           |      |        0.56393        -        21.382993      |               4s2.4p4 - 4s2.4p3.(2D*).4d           |         3P  - 3D*        |    1 - 2    |  3 - 5  |    |        |    L3262  |
Kr II     |        59.5539      |        59.5552+     |    8bl |           |      |        0.00000        -        20.818352      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 2P         |  3/2 - 3/2  |  4 - 4  |    |        |     L353  |
Kr IV     |        59.572       |        59.572+      |     11 |           |      |        2.31854        -        23.13118       |               4s2.4p3 - 4s2.4p2.(1D).4d            |         2D* - 2F         |  5/2 - 7/2  |  6 - 8  |    |        |    L7257  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr V      |        59.572       |        59.571+      |     10 |           |      |       20.257426       -        41.07033       |                4s.4p3 - 4p4                        |         1D* - 1D         |    2 - 2    |  5 - 5  |    |        |    L7272  |
Kr VI     |        59.5970      |        59.60+       |      9 |           |      |       34.1428         -        54.9468        |                4s2.5s - 4s.4p.(1P*).5s             |         2S  - 2P*        |  1/2 - 3/2  |  2 - 4  |    |        |    L7277  |
Kr III    |        59.6412      |        59.641+      |      6 |           |      |        0.65872        -        21.447171      |               4s2.4p4 - 4s2.4p3.(2P*).4d           |         3P  - 3P*        |    0 - 1    |  1 - 3  |    |        |     L353  |
Kr III    |        59.6584      |        59.659+      |      4 |           |      |        1.81566        -        22.597970      |               4s2.4p4 - 4s2.4p3.(2P*).5s           |         1D  - 1P*        |    2 - 1    |  5 - 3  |    |        |     L353  |
Kr VI     |        59.6682      |        59.67+       |    20w |           |      |       13.7862         -        34.5652        |                4s.4p2 - 4p3                        |         4P  - 4S*        |  3/2 - 3/2  |  4 - 4  |    |        |    L7277  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr II     |        59.6956      |        59.6954+     |      4 |           |      |        0.00000        -        20.769479      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 4P         |  3/2 - 5/2  |  4 - 6  |    |        |     L353  |
Kr III    |        59.7194      |        59.720+      |      6 |           |      |        0.56393        -        21.324769      |               4s2.4p4 - 4s2.4p3.(2P*).4d           |         3P  - 3P*        |    1 - 0    |  3 - 1  |    |        |    L3262  |
Kr II     |        59.8643      |        59.8640+     |      1 |           |      |        0.00000        -        20.710986      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 4P         |  3/2 - 3/2  |  4 - 4  |    |        |     L353  |
Kr II     |        59.8805      |        59.8804+     |      5 |           |      |        0.00000        -        20.705321      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 2F         |  3/2 - 5/2  |  4 - 6  |    |        |     L353  |
Kr II     |        59.8978      |        59.8976+     |      4 |           |      |        0.00000        -        20.699354      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 2P         |  3/2 - 1/2  |  4 - 2  |    |        |     L353  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr VI     |        59.926       |        59.93+       |     1d |           |      |       13.7862         -        34.4753        |                4s.4p2 - 4p3                        |         4P  - 2D*        |  3/2 - 5/2  |  4 - 6  |    |        |    L7277  |
Kr VI     |        59.979       |        59.98+       |      9 |           |      |       34.1428         -        54.8142        |                4s2.5s - 4s.4p.(1P*).5s             |         2S  - 2P*        |  1/2 - 1/2  |  2 - 2  |    |        |    L7277  |
Kr II     |        59.9954      |        59.9952+     |    5bl |           |      |        0.665808       -        21.331494      |               4s2.4p5 - 4s2.4p4.(1D).6s            |         2P* - 2D         |  1/2 - 3/2  |  2 - 4  |    |        |     L353  |
Kr IX     |        60.00        |        59.93+       |    400 |           |      |      [85.9734]        -      [106.660]        |      3d9.(2D<5/2>).4s - 3d9.(2D<5/2>).4p           |     2[5/2]  - 2[5/2]*    |    2 - 2    |  5 - 5  |    |        |    L7391  |
Kr III    |        60.0172      |        60.017+      |      8 |           |      |        1.81566        -        22.473803      |               4s2.4p4 - 4s2.4p3.(2D*).4d           |         1D  - 3S*        |    2 - 1    |  5 - 3  |    |        |     L353  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr III    |        60.1142      |        60.114+      |      5 |           |      |        0.56393        -        21.188767      |               4s2.4p4 - 4s2.4p3.(2D*).5s           |         3P  - 1D*        |    1 - 2    |  3 - 5  |    |        |     L353  |
Kr IV     |        60.183       |        60.183+      |     2d |           |      |        0.0000         -        20.60132       |               4s2.4p3 - 4s.4p4                     |         4S* - 2P         |  3/2 - 1/2  |  4 - 2  |    |        |    L7257  |
Kr III    |        60.3667      |        60.367+      |      6 |           |      |        0.56393        -        21.102394      |               4s2.4p4 - 4s2.4p3.(2D*).4d           |         3P  - 3D*        |    1 - 1    |  3 - 3  |    |        |     L353  |
Kr IV     |        60.375       |        60.375+      |     10 |           |      |        2.11239        -        22.64799       |               4s2.4p3 - 4s2.4p2.(3P).4d            |         2D* - 4D         |  3/2 - 5/2  |  4 - 6  |    |        |    L7257  |
Kr III    |        60.3856      |        60.385+      |      4 |           |      |        1.81566        -        22.347790      |               4s2.4p4 - 4s2.4p3.(2P*).5s           |         1D  - 3P*        |    2 - 2    |  5 - 5  |    |        |     L353  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr V      |        60.391       |        60.39+       |    4bl |           |      |       16.243965       -        36.7737        |                4s.4p3 - 4s2.4p.5p                  |         3D* - 1D         |    3 - 2    |  7 - 5  |    |        |    L9919  |
Kr III    |        60.4365      |        60.436+      |      3 |           |      |        0.0000         -        20.514846      |               4s2.4p4 - 4s2.4p3.(2P*).4d           |         3P  - 1D*        |    2 - 2    |  5 - 5  |    |        |     L353  |
Kr II     |        60.5331      |        60.5330+     |      5 |           |      |        0.665808       -        21.147907      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 2D         |  1/2 - 3/2  |  2 - 4  |    |        |     L353  |
Kr V      |        60.537       |        60.536+      |      5 |           |      |       18.385216       -        38.86645       |                4s.4p3 - 4p4                        |         3P* - 3P         |    1 - 2    |  3 - 5  |    |        |    L7272  |
Kr II     |        60.5547      |        60.5546+     |      5 |           |      |        0.00000        -        20.474772      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 4F         |  3/2 - 3/2  |  4 - 4  |    |        |     L353  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr II     |        60.5782      |        60.5783+     |      3 |           |      |        0.00000        -        20.466765      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 4F         |  3/2 - 5/2  |  4 - 6  |    |        |     L353  |
Kr III    |        60.5863      |        60.586+      |     10 |           |      |        0.0000         -        20.464018      |               4s2.4p4 - 4s2.4p3.(2D*).5s           |         3P  - 3D*        |    2 - 3    |  5 - 7  |    |        |     L353  |
Kr III    |        60.6466      |        60.647+      |      7 |           |      |        0.65872        -        21.102394      |               4s2.4p4 - 4s2.4p3.(2D*).4d           |         3P  - 3D*        |    0 - 1    |  1 - 3  |    |        |     L353  |
Kr VI     |        60.6726      |        60.67+       |    20s |           |      |       13.7862         -        34.2210        |                4s.4p2 - 4p3                        |         4P  - 2D*        |  3/2 - 3/2  |  4 - 4  |    |        |    L7277  |
Kr V      |        60.674       |        60.676+      |    10l |           |      |       18.432532       -        38.86645       |                4s.4p3 - 4p4                        |         3P* - 3P         |    2 - 2    |  5 - 5  |    |        |    L7272  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr II     |        60.8134      |        60.8134+     |      6 |           |      |        0.00000        -        20.387644      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 4P         |  3/2 - 1/2  |  4 - 2  |    |        |     L353  |
Kr IV     |        60.987       |        60.987+      |    50w |           |      |        2.31854        -        22.64799       |               4s2.4p3 - 4s2.4p2.(3P).4d            |         2D* - 4D         |  5/2 - 5/2  |  6 - 6  |    |        |    L7257  |
Kr VI     |        61.0828      |        61.08+       |      5 |           |      |       17.5651         -        37.8629        |                4s.4p2 - 4p3                        |         2D  - 2P*        |  3/2 - 3/2  |  4 - 4  |    |        |    L7277  |
Kr IV     |        61.107       |        61.106+      |    15l |           |      |        2.11239        -        22.40229       |               4s2.4p3 - 4s2.4p2.(3P).4d            |         2D* - 4D         |  3/2 - 1/2  |  4 - 2  |    |        |    L7257  |
Kr III    |        61.1115      |        61.111+      |     10 |           |      |        0.0000         -        20.288257      |               4s2.4p4 - 4s2.4p3.(2D*).5s           |         3P  - 3D*        |    2 - 2    |  5 - 5  |    |        |     L353  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr III    |        61.1187      |        61.119+      |      8 |           |      |        1.81566        -        22.101299      |               4s2.4p4 - 4s2.4p3.(2P*).5s           |         1D  - 3P*        |    2 - 1    |  5 - 3  |    |        |    L3262  |
Kr IV     |        61.1831      |        61.183+      |      3 |           |      |        0.0000         -        20.26461       |               4s2.4p3 - 4s2.4p2.(3P).4d            |         4S* - 2P         |  3/2 - 3/2  |  4 - 4  |    |        |    L6153  |
Kr VI     |        61.234       |        61.23+       |    11s |           |      |       14.3176         -        34.5652        |                4s.4p2 - 4p3                        |         4P  - 4S*        |  5/2 - 3/2  |  6 - 4  |    |        |    L7277  |
Kr III    |        61.2488      |        61.249+      |      3 |           |      |        0.0000         -        20.242765      |               4s2.4p4 - 4s2.4p3.(2D*).5s           |         3P  - 3D*        |    2 - 1    |  5 - 3  |    |        |     L353  |
Kr II     |        61.3374      |        61.3377+     |      5 |           |      |        0.00000        -        20.213379      |               4s2.4p5 - 4s2.4p4.(3P).6s            |         2P* - 2P         |  3/2 - 1/2  |  4 - 2  |    |        |     L353  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr VI     |        61.405       |        61.41+       |      9 |           |      |       22.3592         -        42.5501        |                4s.4p2 - 4s.4p.(3P*).4d             |         2P  - 2D*        |  1/2 - 3/2  |  2 - 4  |    |        |    L7277  |
Kr VI     |        61.4789      |        61.48+       |     11 |           |      |       17.6959         -        37.8629        |                4s.4p2 - 4p3                        |         2D  - 2P*        |  5/2 - 3/2  |  6 - 4  |    |        |    L7277  |
Kr VI     |        61.507       |        61.51+       |     10 |           |      |       14.3176         -        34.4753        |                4s.4p2 - 4p3                        |         4P  - 2D*        |  5/2 - 5/2  |  6 - 6  |    |        |    L7277  |
Kr II     |        61.5138      |        61.5141+     |      5 |           |      |        0.00000        -        20.155417      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 4D         |  3/2 - 1/2  |  4 - 2  |    |        |     L353  |
Kr II     |        61.5227      |        61.5228+     |      5 |           |      |        0.665808       -        20.818352      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 2P         |  1/2 - 3/2  |  2 - 4  |    |        |     L353  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr V      |        61.527       |        61.527+      |      5 |           |      |       24.058024       -        44.20927       |                4s.4p3 - 4p4                        |         1P* - 1S         |    1 - 0    |  3 - 1  |    |        |    L7272  |
Kr IV     |        61.614       |        61.614+      |     11 |           |      |        2.31854        -        22.44120       |               4s2.4p3 - 4s2.4p2.(3P).4d            |         2D* - 4D         |  5/2 - 3/2  |  6 - 4  |    |        |    L7257  |
Kr IV     |        61.656       |        61.656+      |     11 |           |      |        2.11239        -        22.22148       |               4s2.4p3 - 4s2.4p2.(1D).4d            |         2D* - 2F         |  3/2 - 5/2  |  4 - 6  |    |        |    L7257  |
Kr III    |        61.6725      |        61.673+      |      7 |           |      |        1.81566        -        21.919258      |               4s2.4p4 - 4s2.4p3.(2P*).4d           |         1D  - 3P*        |    2 - 2    |  5 - 5  |    |        |     L353  |
Kr IV     |        61.704       |        61.704+      |     4s |           |      |        2.31854        -        22.41193       |               4s2.4p3 - 4s2.4p2.(3P).4d            |         2D* - 4D         |  5/2 - 7/2  |  6 - 8  |    |        |    L7257  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr II     |        61.7065      |        61.7066+     |      8 |           |      |        0.00000        -        20.092544      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 4D         |  3/2 - 3/2  |  4 - 4  |    |        |     L353  |
Kr VI     |        61.718       |        61.72+       |  150bl |           |      |       17.5651         -        37.6536        |                4s.4p2 - 4p3                        |         2D  - 2P*        |  3/2 - 1/2  |  4 - 2  |    |        |    L7277  |
Kr VII    |        61.7189      |        61.719+      |     30 |           |      |       14.55445        -        34.64298       |                 4s.4p - 4p2                        |         3P* - 3P         |    0 - 1    |  1 - 3  |    |        |    L6863  |
Kr VI     |        61.7379      |        61.74+       |      9 |           |      |        1.006          -        21.0877        |                4s2.4p - 4s.4p2                     |         2P* - 2S         |  3/2 - 1/2  |  4 - 2  |    |        |    L7277  |
Kr II     |        61.7758      |        61.7758+     |      6 |           |      |        0.00000        -        20.070018      |               4s2.4p5 - 4s2.4p4.(3P).6s            |         2P* - 4P         |  3/2 - 1/2  |  4 - 2  |    |        |     L353  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr II     |        61.8048      |        61.8046+     |      6 |           |      |        0.00000        -        20.060663      |               4s2.4p5 - 4s2.4p4.(3P).6s            |         2P* - 2P         |  3/2 - 3/2  |  4 - 4  |    |        |     L353  |
Kr II     |        61.8511      |        61.8524+     |      6 |           |      |        0.665808       -        20.710986      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 4P         |  1/2 - 3/2  |  2 - 4  |    |        |     L353  |
Kr VII    |        61.8649      |        61.867+      |     70 |           |      |       15.69057        -        35.73103       |                 4s.4p - 4p2                        |         3P* - 3P         |    2 - 2    |  5 - 5  |    |        |    L9313  |
Kr II     |        61.8882      |        61.8883+     |      6 |           |      |        0.665808       -        20.699354      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 2P         |  1/2 - 1/2  |  2 - 2  |    |        |     L353  |
Kr IX     |        61.89        |        61.78+       |  1000* |           |      |      [87.3573]        -      [107.425]        |      3d9.(2D<3/2>).4s - 3d9.(2D<3/2>).4p           |     2[3/2]  - 2[5/2]*    |    2 - 3    |  5 - 7  |    |        |    L7391  |
          |                     |                     |        |           |      |                                               |                                                    |                          |             |         |    |        |           |
Kr IX     |        61.89        |        61.78+       |  1000* |           |      |      [85.6033]        -      [105.673]        |      3d9.(2D<5/2>).4s - 3d9.(2D<5/2>).4p           |     2[5/2]  - 2[7/2]*    |    3 - 4    |  7 - 9  |    |        |    L7391  |
Kr V      |        61.931       |        61.93+       |      5 |           |      |       16.075562       -        36.0965        |                4s.4p3 - 4s2.4p.5p                  |         3D* - 3P         |    1 - 2    |  3 - 5  |    |        |    L9919  |
Kr II     |        61.9385      |        61.9386+     |      6 |           |      |        0.00000        -        20.017260      |               4s2.4p5 - 4s2.4p4.(3P).5d            |         2P* - 4D         |  3/2 - 5/2  |  4 - 6  |    |        |     L353  |
