NIST Atomic Spectra Database Lines Data
Nb : 815 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 26]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 16000 

Query NIST Bibliographic Databases for 
Nb (new window) 
Nb Energy Levels  
Nb Line Wavelengths and Classification  
Nb Transition Probabilities  

------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |    Observed  |      Ritz    |   Rel. |    Aki    | Acc. |   Ei           Ek   | Configurations  |    Terms   |  Ji   Jk  | gi   gk |Type|    TP  |   Line  |
          |   Wavelength |   Wavelength |   Int. |    s^-1   |      |  (eV)         (eV)  |                 |            |           |         |    |   Ref. |   Ref.  |
          |    Vac (nm)  |    Vac (nm)  |   (?)  |           |      |                     |                 |            |           |         |    |        |         |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Nb III    |     151.381  |              |     80 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     151.738  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb IV     |     152.436  |              |     60 |           |      |                     |                 |            |           |         |    |        |  L7490  |
Nb III    |     152.491  |              |    100 |           |      |                     |                 |            |           |         |    |        |  L3603  |
          |              |              |        |           |      |                     |                 |            |           |         |    |        |         |
Nb III    |     153.298  |              |     60 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb IV     |     153.406  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L7490  |
Nb III    |     153.750  |              |     60 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     156.692  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     157.019  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L3603  |
          |              |              |        |           |      |                     |                 |            |           |         |    |        |         |
Nb III    |     158.682  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     159.021  |              |    100 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     159.886  |              |     80 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     160.472  |              |     80 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb IV     |     163.568  |              |     40 |           |      |                     |                 |            |           |         |    |        |  L7490  |
          |              |              |        |           |      |                     |                 |            |           |         |    |        |         |
Nb III    |     163.951  |              |     80 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     168.277  |              |    100 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     168.440  |              |     60 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     170.544  |              |    100 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     170.714  |              |    100 |           |      |                     |                 |            |           |         |    |        |  L3603  |
          |              |              |        |           |      |                     |                 |            |           |         |    |        |         |
Nb III    |     173.930  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb V      |     175.833  |              |    100 |           |      |                     |                 |            |           |         |    |        |  L3405  |
Nb III    |     175.863  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     176.372  |              |     60 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     180.870  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L3603  |
          |              |              |        |           |      |                     |                 |            |           |         |    |        |         |
Nb III    |     186.313  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb V      |     187.734  |              |    100 |           |      |                     |                 |            |           |         |    |        |  L3405  |
Nb III    |     189.292  |              |    100 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb IV     |     191.070  |              |     40 |           |      |                     |                 |            |           |         |    |        |  L7490  |
Nb IV     |     192.241  |              |     60 |           |      |                     |                 |            |           |         |    |        |  L7490  |
          |              |              |        |           |      |                     |                 |            |           |         |    |        |         |
Nb III    |     193.884  |              |    100 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb IV     |     197.822  |              |     60 |           |      |                     |                 |            |           |         |    |        |  L7490  |
Nb III    |     197.907  |              |    60w |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     198.515  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb III    |     199.711  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L3603  |
          |              |              |        |           |      |                     |                 |            |           |         |    |        |         |
Nb III    |     200.793  |              |    50w |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb IV     |     202.815  |              |     40 |           |      |                     |                 |            |           |         |    |        |  L7490  |
Nb II     |     202.997  |              |   3300 |           |      |                     |                 |            |           |         |    |        |  L3475  |
Nb III    |     203.312  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb IV     |     203.318  |              |     65 |           |      |                     |                 |            |           |         |    |        |  L7490  |
          |              |              |        |           |      |                     |                 |            |           |         |    |        |         |
Nb II     |     203.364  |              |   3000 |           |      |                     |                 |            |           |         |    |        |  L3475  |
Nb IV     |     203.532  |              |     40 |           |      |                     |                 |            |           |         |    |        |  L7490  |
Nb III    |     206.095  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L3603  |
Nb IV     |     206.928  |              |     40 |           |      |                     |                 |            |           |         |    |        |  L7490  |
Nb IV     |     208.473  |              |     55 |           |      |                     |                 |            |           |         |    |        |  L7490  |
          |              |              |        |           |      |                     |                 |            |           |         |    |        |         |
Nb IV     |     209.379  |              |     35 |           |      |                     |                 |            |           |         |    |        |  L7490  |
Nb IV     |     209.397  |              |     50 |           |      |                     |                 |            |           |         |    |        |  L7490  |
Nb II     |     211.009  |              |   2000 |           |      |                     |                 |            |           |         |    |        |  L3475  |
Nb IV     |     212.335  |              |     20 |           |      |                     |                 |            |           |         |    |        |  L7490  |
Nb II     |     212.588  |              |   1700 |           |      |                     |                 |            |           |         |    |        |  L3475  |
          |              |              |        |           |      |                     |                 |            |           |         |    |        |         |
Nb II     |     212.721  |              |   1100 |           |      |                     |                 |            |           |         |    |        |  L3475  |
Nb IV     |     213.090  |              |     25 |           |      |                     |                 |            |           |         |    |        |  L7490  |
